timestamp,pre_demand,post_demand,multiplier_applied,is_masked
2024-01-01 00:00:00,0.5349,0.64188,1.2,True
2024-01-01 01:00:00,0.5276,0.6331199999999999,1.2,True
2024-01-01 02:00:00,0.4916,0.58992,1.2,True
2024-01-01 03:00:00,0.4598,0.5517599999999999,1.2,True
2024-01-01 04:00:00,0.4406,0.52872,1.2,True
2024-01-01 05:00:00,0.4379,0.52548,1.2,True
2024-01-01 06:00:00,0.4604,0.4604,,False
2024-01-01 07:00:00,0.4867,0.4867,,False
2024-01-01 08:00:00,0.5271,0.5271,,False
2024-01-01 09:00:00,0.5665,0.5665,,False
2024-01-01 10:00:00,0.5956,0.5956,,False
2024-01-01 11:00:00,0.6352,0.6352,,False
2024-01-01 12:00:00,0.6833,0.6833,,False
2024-01-01 13:00:00,0.7176,0.7176,,False
2024-01-01 14:00:00,0.7406,0.7406,,False
2024-01-01 15:00:00,0.7757,0.7757,,False
2024-01-01 16:00:00,0.8279,0.8279,,False
2024-01-01 17:00:00,0.8369,0.8369,,False
2024-01-01 18:00:00,0.8008,0.8008,,False
2024-01-01 19:00:00,0.7509,0.7509,,False
2024-01-01 20:00:00,0.6829,0.6829,,False
2024-01-01 21:00:00,0.6164,0.6164,,False
2024-01-01 22:00:00,0.5535,0.5535,,False
2024-01-01 23:00:00,0.4934,0.4934,,False
2024-01-02 00:00:00,0.4883,0.58596,1.2,True
2024-01-02 01:00:00,0.4757,0.57084,1.2,True
2024-01-02 02:00:00,0.4614,0.55368,1.2,True
2024-01-02 03:00:00,0.4489,0.53868,1.2,True
2024-01-02 04:00:00,0.4457,0.53484,1.2,True
2024-01-02 05:00:00,0.4658,0.55896,1.2,True
2024-01-02 06:00:00,0.55,0.55,,False
2024-01-02 07:00:00,0.6487,0.6487,,False
2024-01-02 08:00:00,0.7437,0.7437,,False
2024-01-02 09:00:00,0.814,0.814,,False
2024-01-02 10:00:00,0.8375,0.8375,,False
2024-01-02 11:00:00,0.8506,0.8506,,False
2024-01-02 12:00:00,0.8742,0.8742,,False
2024-01-02 13:00:00,0.8664,0.8664,,False
2024-01-02 14:00:00,0.8529,0.8529,,False
2024-01-02 15:00:00,0.8654,0.8654,,False
2024-01-02 16:00:00,0.8944,0.8944,,False
2024-01-02 17:00:00,0.927,0.927,,False
2024-01-02 18:00:00,0.897,0.897,,False
2024-01-02 19:00:00,0.835,0.835,,False
2024-01-02 20:00:00,0.7826,0.7826,,False
2024-01-02 21:00:00,0.7204,0.7204,,False
2024-01-02 22:00:00,0.6519,0.6519,,False
2024-01-02 23:00:00,0.5713,0.5713,,False
2024-01-03 00:00:00,0.5599,0.6718799999999999,1.2,True
2024-01-03 01:00:00,0.5528,0.66336,1.2,True
2024-01-03 02:00:00,0.5353,0.6423599999999999,1.2,True
2024-01-03 03:00:00,0.5228,0.62736,1.2,True
2024-01-03 04:00:00,0.5173,0.62076,1.2,True
2024-01-03 05:00:00,0.538,0.6456000000000001,1.2,True
2024-01-03 06:00:00,0.6298,0.6298,,False
2024-01-03 07:00:00,0.7273,0.7273,,False
2024-01-03 08:00:00,0.7951,0.7951,,False
2024-01-03 09:00:00,0.8171,0.8171,,False
2024-01-03 10:00:00,0.8224,0.8224,,False
2024-01-03 11:00:00,0.8221,0.8221,,False
2024-01-03 12:00:00,0.8435,0.8435,,False
2024-01-03 13:00:00,0.8456,0.8456,,False
2024-01-03 14:00:00,0.8589,0.8589,,False
2024-01-03 15:00:00,0.8743,0.8743,,False
2024-01-03 16:00:00,0.9212,0.9212,,False
2024-01-03 17:00:00,0.9528,0.9528,,False
2024-01-03 18:00:00,0.938,0.938,,False
2024-01-03 19:00:00,0.8936,0.8936,,False
2024-01-03 20:00:00,0.8272,0.8272,,False
2024-01-03 21:00:00,0.7548,0.7548,,False
2024-01-03 22:00:00,0.6651,0.6651,,False
2024-01-03 23:00:00,0.5948,0.5948,,False
2024-01-04 00:00:00,0.584,0.7008,1.2,True
2024-01-04 01:00:00,0.5767,0.69204,1.2,True
2024-01-04 02:00:00,0.5581,0.66972,1.2,True
2024-01-04 03:00:00,0.5374,0.64488,1.2,True
2024-01-04 04:00:00,0.527,0.6324,1.2,True
2024-01-04 05:00:00,0.5477,0.6572399999999999,1.2,True
2024-01-04 06:00:00,0.6459,0.6459,,False
2024-01-04 07:00:00,0.7634,0.7634,,False
2024-01-04 08:00:00,0.8333,0.8333,,False
2024-01-04 09:00:00,0.8667,0.8667,,False
2024-01-04 10:00:00,0.862,0.862,,False
2024-01-04 11:00:00,0.8721,0.8721,,False
2024-01-04 12:00:00,0.893,0.893,,False
2024-01-04 13:00:00,0.9066,0.9066,,False
2024-01-04 14:00:00,0.9189,0.9189,,False
2024-01-04 15:00:00,0.9268,0.9268,,False
2024-01-04 16:00:00,0.9552,0.9552,,False
2024-01-04 17:00:00,0.9754,0.9754,,False
2024-01-04 18:00:00,0.968,0.968,,False
2024-01-04 19:00:00,0.932,0.932,,False
2024-01-04 20:00:00,0.8631,0.8631,,False
2024-01-04 21:00:00,0.7915,0.7915,,False
2024-01-04 22:00:00,0.7056,0.7056,,False
2024-01-04 23:00:00,0.6323,0.6323,,False
2024-01-05 00:00:00,0.6157,0.73884,1.2,True
2024-01-05 01:00:00,0.6018,0.72216,1.2,True
2024-01-05 02:00:00,0.579,0.6948,1.2,True
2024-01-05 03:00:00,0.5533,0.66396,1.2,True
2024-01-05 04:00:00,0.5302,0.63624,1.2,True
2024-01-05 05:00:00,0.5502,0.66024,1.2,True
2024-01-05 06:00:00,0.6632,0.6632,,False
2024-01-05 07:00:00,0.7729,0.7729,,False
2024-01-05 08:00:00,0.8488,0.8488,,False
2024-01-05 09:00:00,0.8852,0.8852,,False
2024-01-05 10:00:00,0.8864,0.8864,,False
2024-01-05 11:00:00,0.8978,0.8978,,False
2024-01-05 12:00:00,0.8965,0.8965,,False
2024-01-05 13:00:00,0.8922,0.8922,,False
2024-01-05 14:00:00,0.8766,0.8766,,False
2024-01-05 15:00:00,0.8999,0.8999,,False
2024-01-05 16:00:00,0.9352,0.9352,,False
2024-01-05 17:00:00,0.9633,0.9633,,False
2024-01-05 18:00:00,0.9446,0.9446,,False
2024-01-05 19:00:00,0.904,0.904,,False
2024-01-05 20:00:00,0.8413,0.8413,,False
2024-01-05 21:00:00,0.7769,0.7769,,False
2024-01-05 22:00:00,0.7031,0.7031,,False
2024-01-05 23:00:00,0.6392,0.6392,,False
2024-01-06 00:00:00,0.6207,0.7448400000000001,1.2,True
2024-01-06 01:00:00,0.6085,0.7302000000000001,1.2,True
2024-01-06 02:00:00,0.5781,0.6937199999999999,1.2,True
2024-01-06 03:00:00,0.558,0.6696000000000001,1.2,True
2024-01-06 04:00:00,0.5407,0.64884,1.2,True
2024-01-06 05:00:00,0.5446,0.65352,1.2,True
2024-01-06 06:00:00,0.5856,0.5856,,False
2024-01-06 07:00:00,0.6381,0.6381,,False
2024-01-06 08:00:00,0.7016,0.7016,,False
2024-01-06 09:00:00,0.7497,0.7497,,False
2024-01-06 10:00:00,0.7522,0.7522,,False
2024-01-06 11:00:00,0.7496,0.7496,,False
2024-01-06 12:00:00,0.7534,0.7534,,False
2024-01-06 13:00:00,0.768,0.768,,False
2024-01-06 14:00:00,0.777,0.777,,False
2024-01-06 15:00:00,0.8083,0.8083,,False
2024-01-06 16:00:00,0.8796,0.8796,,False
2024-01-06 17:00:00,0.9265,0.9265,,False
2024-01-06 18:00:00,0.9116,0.9116,,False
2024-01-06 19:00:00,0.8655,0.8655,,False
2024-01-06 20:00:00,0.8186,0.8186,,False
2024-01-06 21:00:00,0.7526,0.7526,,False
2024-01-06 22:00:00,0.6979,0.6979,,False
2024-01-06 23:00:00,0.6345,0.6345,,False
2024-01-07 00:00:00,0.6277,0.75324,1.2,True
2024-01-07 01:00:00,0.6109,0.73308,1.2,True
2024-01-07 02:00:00,0.5862,0.7034400000000001,1.2,True
2024-01-07 03:00:00,0.5637,0.6764399999999999,1.2,True
2024-01-07 04:00:00,0.5473,0.65676,1.2,True
2024-01-07 05:00:00,0.5496,0.65952,1.2,True
2024-01-07 06:00:00,0.5758,0.5758,,False
2024-01-07 07:00:00,0.6136,0.6136,,False
2024-01-07 08:00:00,0.6771,0.6771,,False
2024-01-07 09:00:00,0.7341,0.7341,,False
2024-01-07 10:00:00,0.7669,0.7669,,False
2024-01-07 11:00:00,0.7823,0.7823,,False
2024-01-07 12:00:00,0.8043,0.8043,,False
2024-01-07 13:00:00,0.8123,0.8123,,False
2024-01-07 14:00:00,0.8361,0.8361,,False
2024-01-07 15:00:00,0.8761,0.8761,,False
2024-01-07 16:00:00,0.9456,0.9456,,False
2024-01-07 17:00:00,0.9931,0.9931,,False
2024-01-07 18:00:00,0.9692,0.9692,,False
2024-01-07 19:00:00,0.9174,0.9174,,False
2024-01-07 20:00:00,0.8572,0.8572,,False
2024-01-07 21:00:00,0.7829,0.7829,,False
2024-01-07 22:00:00,0.7077,0.7077,,False
2024-01-07 23:00:00,0.6348,0.6348,,False
2024-01-08 00:00:00,0.6285,0.7541999999999999,1.2,True
2024-01-08 01:00:00,0.6202,0.7442399999999999,1.2,True
2024-01-08 02:00:00,0.6009,0.7210799999999999,1.2,True
2024-01-08 03:00:00,0.5896,0.70752,1.2,True
2024-01-08 04:00:00,0.582,0.6983999999999999,1.2,True
2024-01-08 05:00:00,0.6057,0.72684,1.2,True
2024-01-08 06:00:00,0.7259,0.7259,,False
2024-01-08 07:00:00,0.8646,0.8646,,False
2024-01-08 08:00:00,0.9417,0.9417,,False
2024-01-08 09:00:00,0.9855,0.9855,,False
2024-01-08 10:00:00,0.9884,0.9884,,False
2024-01-08 11:00:00,0.9952,0.9952,,False
2024-01-08 12:00:00,1.0,1.0,,False
2024-01-08 13:00:00,1.0,1.0,,False
2024-01-08 14:00:00,1.0,1.0,,False
2024-01-08 15:00:00,1.0,1.0,,False
2024-01-08 16:00:00,1.0,1.0,,False
2024-01-08 17:00:00,1.0,1.0,,False
2024-01-08 18:00:00,1.0,1.0,,False
2024-01-08 19:00:00,1.0,1.0,,False
2024-01-08 20:00:00,0.9281,0.9281,,False
2024-01-08 21:00:00,0.8424,0.8424,,False
2024-01-08 22:00:00,0.7402,0.7402,,False
2024-01-08 23:00:00,0.6586,0.6586,,False
2024-01-09 00:00:00,0.6455,0.7746,1.2,True
2024-01-09 01:00:00,0.6335,0.7601999999999999,1.2,True
2024-01-09 02:00:00,0.6144,0.7372799999999999,1.2,True
2024-01-09 03:00:00,0.5991,0.7189199999999999,1.2,True
2024-01-09 04:00:00,0.5861,0.70332,1.2,True
2024-01-09 05:00:00,0.6146,0.7375200000000001,1.2,True
2024-01-09 06:00:00,0.7367,0.7367,,False
2024-01-09 07:00:00,0.8773,0.8773,,False
2024-01-09 08:00:00,0.9456,0.9456,,False
2024-01-09 09:00:00,0.9668,0.9668,,False
2024-01-09 10:00:00,0.9384,0.9384,,False
2024-01-09 11:00:00,0.9143,0.9143,,False
2024-01-09 12:00:00,0.9031,0.9031,,False
2024-01-09 13:00:00,0.8994,0.8994,,False
2024-01-09 14:00:00,0.9176,0.9176,,False
2024-01-09 15:00:00,0.958,0.958,,False
2024-01-09 16:00:00,1.0,1.0,,False
2024-01-09 17:00:00,1.0,1.0,,False
2024-01-09 18:00:00,1.0,1.0,,False
2024-01-09 19:00:00,1.0,1.0,,False
2024-01-09 20:00:00,0.9442,0.9442,,False
2024-01-09 21:00:00,0.8552,0.8552,,False
2024-01-09 22:00:00,0.7502,0.7502,,False
2024-01-09 23:00:00,0.6619,0.6619,,False
2024-01-10 00:00:00,0.6456,0.77472,1.2,True
2024-01-10 01:00:00,0.6439,0.77268,1.2,True
2024-01-10 02:00:00,0.6267,0.75204,1.2,True
2024-01-10 03:00:00,0.6077,0.72924,1.2,True
2024-01-10 04:00:00,0.6016,0.72192,1.2,True
2024-01-10 05:00:00,0.6307,0.7568400000000001,1.2,True
2024-01-10 06:00:00,0.7455,0.7455,,False
2024-01-10 07:00:00,0.8582,0.8582,,False
2024-01-10 08:00:00,0.9245,0.9245,,False
2024-01-10 09:00:00,0.952,0.952,,False
2024-01-10 10:00:00,0.9361,0.9361,,False
2024-01-10 11:00:00,0.9237,0.9237,,False
2024-01-10 12:00:00,0.9154,0.9154,,False
2024-01-10 13:00:00,0.9135,0.9135,,False
2024-01-10 14:00:00,0.9164,0.9164,,False
2024-01-10 15:00:00,0.9484,0.9484,,False
2024-01-10 16:00:00,0.9981,0.9981,,False
2024-01-10 17:00:00,1.0,1.0,,False
2024-01-10 18:00:00,1.0,1.0,,False
2024-01-10 19:00:00,0.9905,0.9905,,False
2024-01-10 20:00:00,0.9285,0.9285,,False
2024-01-10 21:00:00,0.8522,0.8522,,False
2024-01-10 22:00:00,0.7459,0.7459,,False
2024-01-10 23:00:00,0.6669,0.6669,,False
2024-01-11 00:00:00,0.6541,0.78492,1.2,True
2024-01-11 01:00:00,0.6483,0.77796,1.2,True
2024-01-11 02:00:00,0.6271,0.75252,1.2,True
2024-01-11 03:00:00,0.6135,0.7362000000000001,1.2,True
2024-01-11 04:00:00,0.5993,0.71916,1.2,True
2024-01-11 05:00:00,0.6278,0.75336,1.2,True
2024-01-11 06:00:00,0.7524,0.7524,,False
2024-01-11 07:00:00,0.8719,0.8719,,False
2024-01-11 08:00:00,0.9319,0.9319,,False
2024-01-11 09:00:00,0.9689,0.9689,,False
2024-01-11 10:00:00,0.9548,0.9548,,False
2024-01-11 11:00:00,0.948,0.948,,False
2024-01-11 12:00:00,0.9459,0.9459,,False
2024-01-11 13:00:00,0.9494,0.9494,,False
2024-01-11 14:00:00,0.9469,0.9469,,False
2024-01-11 15:00:00,0.9586,0.9586,,False
2024-01-11 16:00:00,0.996,0.996,,False
2024-01-11 17:00:00,1.0,1.0,,False
2024-01-11 18:00:00,1.0,1.0,,False
2024-01-11 19:00:00,0.9654,0.9654,,False
2024-01-11 20:00:00,0.9067,0.9067,,False
2024-01-11 21:00:00,0.8305,0.8305,,False
2024-01-11 22:00:00,0.7443,0.7443,,False
2024-01-11 23:00:00,0.659,0.659,,False
2024-01-12 00:00:00,0.6442,0.77304,1.2,True
2024-01-12 01:00:00,0.6465,0.7757999999999999,1.2,True
2024-01-12 02:00:00,0.6335,0.7601999999999999,1.2,True
2024-01-12 03:00:00,0.6176,0.74112,1.2,True
2024-01-12 04:00:00,0.6021,0.7225199999999999,1.2,True
2024-01-12 05:00:00,0.6302,0.7562399999999999,1.2,True
2024-01-12 06:00:00,0.732,0.732,,False
2024-01-12 07:00:00,0.8517,0.8517,,False
2024-01-12 08:00:00,0.9243,0.9243,,False
2024-01-12 09:00:00,0.9658,0.9658,,False
2024-01-12 10:00:00,0.9843,0.9843,,False
2024-01-12 11:00:00,0.9908,0.9908,,False
2024-01-12 12:00:00,0.9858,0.9858,,False
2024-01-12 13:00:00,0.9791,0.9791,,False
2024-01-12 14:00:00,0.9641,0.9641,,False
2024-01-12 15:00:00,0.9633,0.9633,,False
2024-01-12 16:00:00,1.0,1.0,,False
2024-01-12 17:00:00,1.0,1.0,,False
2024-01-12 18:00:00,0.9978,0.9978,,False
2024-01-12 19:00:00,0.9547,0.9547,,False
2024-01-12 20:00:00,0.8895,0.8895,,False
2024-01-12 21:00:00,0.8148,0.8148,,False
2024-01-12 22:00:00,0.7316,0.7316,,False
2024-01-12 23:00:00,0.6495,0.6495,,False
2024-01-13 00:00:00,0.6244,0.74928,1.2,True
2024-01-13 01:00:00,0.6048,0.72576,1.2,True
2024-01-13 02:00:00,0.5748,0.6897599999999999,1.2,True
2024-01-13 03:00:00,0.5685,0.6822,1.2,True
2024-01-13 04:00:00,0.5616,0.67392,1.2,True
2024-01-13 05:00:00,0.572,0.6863999999999999,1.2,True
2024-01-13 06:00:00,0.6213,0.6213,,False
2024-01-13 07:00:00,0.6852,0.6852,,False
2024-01-13 08:00:00,0.7616,0.7616,,False
2024-01-13 09:00:00,0.8236,0.8236,,False
2024-01-13 10:00:00,0.832,0.832,,False
2024-01-13 11:00:00,0.8364,0.8364,,False
2024-01-13 12:00:00,0.8315,0.8315,,False
2024-01-13 13:00:00,0.8276,0.8276,,False
2024-01-13 14:00:00,0.8467,0.8467,,False
2024-01-13 15:00:00,0.86,0.86,,False
2024-01-13 16:00:00,0.904,0.904,,False
2024-01-13 17:00:00,0.9571,0.9571,,False
2024-01-13 18:00:00,0.9408,0.9408,,False
2024-01-13 19:00:00,0.8934,0.8934,,False
2024-01-13 20:00:00,0.8393,0.8393,,False
2024-01-13 21:00:00,0.7836,0.7836,,False
2024-01-13 22:00:00,0.7161,0.7161,,False
2024-01-13 23:00:00,0.6516,0.6516,,False
2024-01-14 00:00:00,0.6459,0.77508,1.2,True
2024-01-14 01:00:00,0.631,0.7572,1.2,True
2024-01-14 02:00:00,0.6014,0.72168,1.2,True
2024-01-14 03:00:00,0.5821,0.6985199999999999,1.2,True
2024-01-14 04:00:00,0.564,0.6768,1.2,True
2024-01-14 05:00:00,0.5559,0.6670799999999999,1.2,True
2024-01-14 06:00:00,0.5803,0.5803,,False
2024-01-14 07:00:00,0.6234,0.6234,,False
2024-01-14 08:00:00,0.6884,0.6884,,False
2024-01-14 09:00:00,0.7568,0.7568,,False
2024-01-14 10:00:00,0.7948,0.7948,,False
2024-01-14 11:00:00,0.8004,0.8004,,False
2024-01-14 12:00:00,0.815,0.815,,False
2024-01-14 13:00:00,0.8213,0.8213,,False
2024-01-14 14:00:00,0.8319,0.8319,,False
2024-01-14 15:00:00,0.8712,0.8712,,False
2024-01-14 16:00:00,0.9323,0.9323,,False
2024-01-14 17:00:00,0.9821,0.9821,,False
2024-01-14 18:00:00,0.9511,0.9511,,False
2024-01-14 19:00:00,0.8934,0.8934,,False
2024-01-14 20:00:00,0.8373,0.8373,,False
2024-01-14 21:00:00,0.7704,0.7704,,False
2024-01-14 22:00:00,0.6928,0.6928,,False
2024-01-14 23:00:00,0.6102,0.6102,,False
2024-01-15 00:00:00,0.6095,0.7314,1.2,True
2024-01-15 01:00:00,0.6103,0.7323599999999999,1.2,True
2024-01-15 02:00:00,0.5974,0.7168800000000001,1.2,True
2024-01-15 03:00:00,0.5805,0.6966,1.2,True
2024-01-15 04:00:00,0.5679,0.68148,1.2,True
2024-01-15 05:00:00,0.6019,0.7222799999999999,1.2,True
2024-01-15 06:00:00,0.723,0.723,,False
2024-01-15 07:00:00,0.8745,0.8745,,False
2024-01-15 08:00:00,0.9518,0.9518,,False
2024-01-15 09:00:00,0.9559,0.9559,,False
2024-01-15 10:00:00,0.9307,0.9307,,False
2024-01-15 11:00:00,0.9027,0.9027,,False
2024-01-15 12:00:00,0.8881,0.8881,,False
2024-01-15 13:00:00,0.8981,0.8981,,False
2024-01-15 14:00:00,0.9139,0.9139,,False
2024-01-15 15:00:00,0.9773,0.9773,,False
2024-01-15 16:00:00,1.0,1.0,,False
2024-01-15 17:00:00,1.0,1.0,,False
2024-01-15 18:00:00,1.0,1.0,,False
2024-01-15 19:00:00,1.0,1.0,,False
2024-01-15 20:00:00,0.9828,0.9828,,False
2024-01-15 21:00:00,0.9064,0.9064,,False
2024-01-15 22:00:00,0.8072,0.8072,,False
2024-01-15 23:00:00,0.7271,0.7271,,False
2024-01-16 00:00:00,0.7166,0.85992,1.2,True
2024-01-16 01:00:00,0.7108,0.8529599999999999,1.2,True
2024-01-16 02:00:00,0.6883,0.82596,1.2,True
2024-01-16 03:00:00,0.6727,0.80724,1.2,True
2024-01-16 04:00:00,0.6569,0.78828,1.2,True
2024-01-16 05:00:00,0.6803,0.81636,1.2,True
2024-01-16 06:00:00,0.7975,0.7975,,False
2024-01-16 07:00:00,0.9174,0.9174,,False
2024-01-16 08:00:00,0.9868,0.9868,,False
2024-01-16 09:00:00,1.0,1.0,,False
2024-01-16 10:00:00,0.9858,0.9858,,False
2024-01-16 11:00:00,0.9599,0.9599,,False
2024-01-16 12:00:00,0.9528,0.9528,,False
2024-01-16 13:00:00,0.9449,0.9449,,False
2024-01-16 14:00:00,0.9427,0.9427,,False
2024-01-16 15:00:00,0.9643,0.9643,,False
2024-01-16 16:00:00,1.0,1.0,,False
2024-01-16 17:00:00,1.0,1.0,,False
2024-01-16 18:00:00,1.0,1.0,,False
2024-01-16 19:00:00,1.0,1.0,,False
2024-01-16 20:00:00,0.9548,0.9548,,False
2024-01-16 21:00:00,0.8694,0.8694,,False
2024-01-16 22:00:00,0.7765,0.7765,,False
2024-01-16 23:00:00,0.704,0.704,,False
2024-01-17 00:00:00,0.6916,0.82992,1.2,True
2024-01-17 01:00:00,0.6896,0.8275199999999999,1.2,True
2024-01-17 02:00:00,0.675,0.81,1.2,True
2024-01-17 03:00:00,0.662,0.7944,1.2,True
2024-01-17 04:00:00,0.6444,0.77328,1.2,True
2024-01-17 05:00:00,0.6676,0.8011199999999999,1.2,True
2024-01-17 06:00:00,0.788,0.788,,False
2024-01-17 07:00:00,0.9365,0.9365,,False
2024-01-17 08:00:00,0.9979,0.9979,,False
2024-01-17 09:00:00,1.0,1.0,,False
2024-01-17 10:00:00,1.0,1.0,,False
2024-01-17 11:00:00,0.9983,0.9983,,False
2024-01-17 12:00:00,0.9893,0.9893,,False
2024-01-17 13:00:00,0.9849,0.9849,,False
2024-01-17 14:00:00,0.9763,0.9763,,False
2024-01-17 15:00:00,1.0,1.0,,False
2024-01-17 16:00:00,1.0,1.0,,False
2024-01-17 17:00:00,1.0,1.0,,False
2024-01-17 18:00:00,1.0,1.0,,False
2024-01-17 19:00:00,1.0,1.0,,False
2024-01-17 20:00:00,1.0,1.0,,False
2024-01-17 21:00:00,0.8994,0.8994,,False
2024-01-17 22:00:00,0.8006,0.8006,,False
2024-01-17 23:00:00,0.7236,0.7236,,False
2024-01-18 00:00:00,0.7015,0.8418,1.2,True
2024-01-18 01:00:00,0.7021,0.8425199999999999,1.2,True
2024-01-18 02:00:00,0.6862,0.8234400000000001,1.2,True
2024-01-18 03:00:00,0.6681,0.80172,1.2,True
2024-01-18 04:00:00,0.6584,0.79008,1.2,True
2024-01-18 05:00:00,0.6818,0.8181599999999999,1.2,True
2024-01-18 06:00:00,0.8069,0.8069,,False
2024-01-18 07:00:00,0.9464,0.9464,,False
2024-01-18 08:00:00,1.0,1.0,,False
2024-01-18 09:00:00,1.0,1.0,,False
2024-01-18 10:00:00,0.9917,0.9917,,False
2024-01-18 11:00:00,0.9527,0.9527,,False
2024-01-18 12:00:00,0.938,0.938,,False
2024-01-18 13:00:00,0.9245,0.9245,,False
2024-01-18 14:00:00,0.9361,0.9361,,False
2024-01-18 15:00:00,0.9726,0.9726,,False
2024-01-18 16:00:00,1.0,1.0,,False
2024-01-18 17:00:00,1.0,1.0,,False
2024-01-18 18:00:00,1.0,1.0,,False
2024-01-18 19:00:00,1.0,1.0,,False
2024-01-18 20:00:00,0.9876,0.9876,,False
2024-01-18 21:00:00,0.9119,0.9119,,False
2024-01-18 22:00:00,0.8098,0.8098,,False
2024-01-18 23:00:00,0.72,0.72,,False
2024-01-19 00:00:00,0.703,0.8435999999999999,1.2,True
2024-01-19 01:00:00,0.6905,0.8286,1.2,True
2024-01-19 02:00:00,0.6752,0.81024,1.2,True
2024-01-19 03:00:00,0.6578,0.7893600000000001,1.2,True
2024-01-19 04:00:00,0.6443,0.77316,1.2,True
2024-01-19 05:00:00,0.6697,0.8036399999999999,1.2,True
2024-01-19 06:00:00,0.7829,0.7829,,False
2024-01-19 07:00:00,0.9041,0.9041,,False
2024-01-19 08:00:00,0.9776,0.9776,,False
2024-01-19 09:00:00,0.9952,0.9952,,False
2024-01-19 10:00:00,0.9512,0.9512,,False
2024-01-19 11:00:00,0.9171,0.9171,,False
2024-01-19 12:00:00,0.894,0.894,,False
2024-01-19 13:00:00,0.8735,0.8735,,False
2024-01-19 14:00:00,0.8784,0.8784,,False
2024-01-19 15:00:00,0.9196,0.9196,,False
2024-01-19 16:00:00,0.9823,0.9823,,False
2024-01-19 17:00:00,1.0,1.0,,False
2024-01-19 18:00:00,1.0,1.0,,False
2024-01-19 19:00:00,0.9643,0.9643,,False
2024-01-19 20:00:00,0.8982,0.8982,,False
2024-01-19 21:00:00,0.8096,0.8096,,False
2024-01-19 22:00:00,0.7342,0.7342,,False
2024-01-19 23:00:00,0.6499,0.6499,,False
2024-01-20 00:00:00,0.6318,0.7581600000000001,1.2,True
2024-01-20 01:00:00,0.6127,0.73524,1.2,True
2024-01-20 02:00:00,0.5887,0.70644,1.2,True
2024-01-20 03:00:00,0.5639,0.67668,1.2,True
2024-01-20 04:00:00,0.5427,0.6512399999999999,1.2,True
2024-01-20 05:00:00,0.5429,0.6514800000000001,1.2,True
2024-01-20 06:00:00,0.5863,0.5863,,False
2024-01-20 07:00:00,0.6477,0.6477,,False
2024-01-20 08:00:00,0.7141,0.7141,,False
2024-01-20 09:00:00,0.7632,0.7632,,False
2024-01-20 10:00:00,0.7975,0.7975,,False
2024-01-20 11:00:00,0.8096,0.8096,,False
2024-01-20 12:00:00,0.8195,0.8195,,False
2024-01-20 13:00:00,0.8176,0.8176,,False
2024-01-20 14:00:00,0.8122,0.8122,,False
2024-01-20 15:00:00,0.8155,0.8155,,False
2024-01-20 16:00:00,0.8618,0.8618,,False
2024-01-20 17:00:00,0.9069,0.9069,,False
2024-01-20 18:00:00,0.8844,0.8844,,False
2024-01-20 19:00:00,0.8323,0.8323,,False
2024-01-20 20:00:00,0.7739,0.7739,,False
2024-01-20 21:00:00,0.7141,0.7141,,False
2024-01-20 22:00:00,0.65,0.65,,False
2024-01-20 23:00:00,0.5792,0.5792,,False
2024-01-21 00:00:00,0.5663,0.67956,1.2,True
2024-01-21 01:00:00,0.5612,0.67344,1.2,True
2024-01-21 02:00:00,0.5371,0.64452,1.2,True
2024-01-21 03:00:00,0.5212,0.62544,1.2,True
2024-01-21 04:00:00,0.5031,0.6037199999999999,1.2,True
2024-01-21 05:00:00,0.504,0.6048,1.2,True
2024-01-21 06:00:00,0.5283,0.5283,,False
2024-01-21 07:00:00,0.5594,0.5594,,False
2024-01-21 08:00:00,0.622,0.622,,False
2024-01-21 09:00:00,0.685,0.685,,False
2024-01-21 10:00:00,0.7191,0.7191,,False
2024-01-21 11:00:00,0.7404,0.7404,,False
2024-01-21 12:00:00,0.7554,0.7554,,False
2024-01-21 13:00:00,0.7602,0.7602,,False
2024-01-21 14:00:00,0.7766,0.7766,,False
2024-01-21 15:00:00,0.7999,0.7999,,False
2024-01-21 16:00:00,0.8583,0.8583,,False
2024-01-21 17:00:00,0.8909,0.8909,,False
2024-01-21 18:00:00,0.8566,0.8566,,False
2024-01-21 19:00:00,0.805,0.805,,False
2024-01-21 20:00:00,0.7502,0.7502,,False
2024-01-21 21:00:00,0.6892,0.6892,,False
2024-01-21 22:00:00,0.6323,0.6323,,False
2024-01-21 23:00:00,0.5659,0.5659,,False
2024-01-22 00:00:00,0.5636,0.6763199999999999,1.2,True
2024-01-22 01:00:00,0.5521,0.66252,1.2,True
2024-01-22 02:00:00,0.5248,0.62976,1.2,True
2024-01-22 03:00:00,0.5002,0.60024,1.2,True
2024-01-22 04:00:00,0.4938,0.59256,1.2,True
2024-01-22 05:00:00,0.525,0.63,1.2,True
2024-01-22 06:00:00,0.6424,0.6424,,False
2024-01-22 07:00:00,0.7669,0.7669,,False
2024-01-22 08:00:00,0.8167,0.8167,,False
2024-01-22 09:00:00,0.8308,0.8308,,False
2024-01-22 10:00:00,0.81,0.81,,False
2024-01-22 11:00:00,0.7841,0.7841,,False
2024-01-22 12:00:00,0.7856,0.7856,,False
2024-01-22 13:00:00,0.7874,0.7874,,False
2024-01-22 14:00:00,0.8029,0.8029,,False
2024-01-22 15:00:00,0.8357,0.8357,,False
2024-01-22 16:00:00,0.8985,0.8985,,False
