timestamp,time_year_sin,time_year_cos,time_day_sin,time_day_cos,import_price,export_price,1_Prosumer,2_Prosumer,3_Prosumer,4_Prosumer,5_Buyer,6_Buyer,7_Seller,8_Seller,9_Seller,10_Prosumer
01/01/2024 00:00,0.0172,0.9999,0.0,1.0,7.58,4.17,-5.3956747,-7.207822,-5.815376,-5.6978860000000005,-5.919980000000001,-4.846652,0.0,0.0,2.7517707,-4.0545420000000005
01/01/2024 01:00,0.0172,0.9999,0.2588,0.9659,14.66,7.34,-7.942001999999999,-10.420328,-10.756042,-8.87663,-9.407322,-7.875352,0.0,0.0,4.920576,-7.734615999999999
01/01/2024 02:00,0.0172,0.9999,0.5,0.866,6.55,3.71,-3.8721708,-4.4114249999999995,-4.277805,-3.6922349999999997,-3.9922250000000004,-3.35491,0.0,0.0,2.2851058,-3.2199799999999996
01/01/2024 03:00,0.0172,0.9999,0.7071,0.7071,5.21,3.11,-2.5231389999999996,-3.580833,-3.415676,-2.9504230000000002,-2.689402,-2.9816830000000003,0.0,0.0,1.8307299999999997,-2.395558
01/01/2024 04:00,0.0172,0.9999,0.866,0.5,2.31,1.81,-1.1455499999999998,-1.413027,-1.277199,-1.213905,-1.1392920000000002,-1.61469,0.0,0.0,0.932568,-1.017786
01/01/2024 05:00,0.0172,0.9999,0.9659,0.2588,2.1,1.72,-0.9911846,-1.07583,-1.04076,-1.08465,-0.93408,-1.70079,0.0,0.0,0.8471246,-0.91959
01/01/2024 06:00,0.0172,0.9999,1.0,0.0,0.21,0.87,-0.114093,-0.109641,-0.12669299999999997,-0.100905,-0.084357,-0.17093999999999998,0.0,0.0,0.393501,-0.09668399999999999
01/01/2024 07:00,0.0172,0.9999,0.9659,-0.2588,5.25,3.13,-2.2508346,-3.07965,-3.0471000000000004,-2.6292,-2.291625,-3.546375,0.0,0.0,1.6969596,-2.555175
01/01/2024 08:00,0.0172,0.9999,0.866,-0.5,5.88,3.41,-2.7343526,-3.8067119999999997,-3.934308,-3.0334920000000003,-2.661288,-3.276924,0.024906,0.012453,1.8496856,-3.059952
01/01/2024 09:00,0.0172,0.9999,0.7071,-0.7071,10.08,5.29,-3.9777135999999995,-6.746544,-7.02576,-5.3948160000000005,-5.1438239999999995,-5.08032,0.262353,0.18835600000000002,2.9181726,-4.69224
01/01/2024 10:00,0.0172,0.9999,0.5,-0.866,10.08,5.29,-3.6100078000000004,-8.498448,-6.585264,-4.644864,-6.0580799999999995,-5.127696,0.410347,0.343077,2.8213038,-3.809232
01/01/2024 11:00,0.0172,0.9999,0.2588,-0.9659,14.91,7.45,-5.978312200000001,-13.49355,-11.835557999999999,-8.501682,-11.413604999999999,-8.987748,0.620032,0.590968,3.9517352,-5.883486
01/01/2024 12:00,0.0172,0.9999,0.0,-1.0,11.55,5.95,-5.848885000000001,-10.0023,-9.83829,-6.40794,-8.933925,-9.188025,0.45780000000000004,0.37387000000000004,3.0329250000000005,-5.77038
01/01/2024 13:00,0.0172,0.9999,-0.2588,-0.9659,15.81,7.86,-9.553404,-13.699365000000002,-14.478798,-10.365036,-13.021116000000001,-13.871694,0.3483300000000001,0.26637,3.9443250000000005,-9.634614000000001
01/01/2024 14:00,0.0172,0.9999,-0.5,-0.866,14.45,7.25,-9.571216,-11.646700000000001,-14.262149999999998,-10.396775,-11.834549999999998,-11.477635,0.08469,0.08469,3.543806,-10.21037
01/01/2024 15:00,0.0172,0.9999,-0.7071,-0.7071,12.6,6.42,-8.728734,-11.3715,-12.1023,-9.6894,-9.99306,-9.65286,0.0,0.0,2.9869139999999996,-9.75114
01/01/2024 16:00,0.0172,0.9999,-0.866,-0.5,32.51,15.02,-25.237521499999996,-32.51,-32.51,-28.690074999999997,-28.498266,-26.440383,0.0,0.0,6.8401125,-26.915028999999997
01/01/2024 17:00,0.0172,0.9999,-0.9659,-0.2588,34.86,16.07,-28.380660699999996,-34.86,-34.86,-31.290335999999996,-34.86,-28.853621999999998,0.0,0.0,6.8615827000000005,-29.174333999999998
01/01/2024 18:00,0.0172,0.9999,-1.0,0.0,33.18,15.32,-29.1814068,-33.18,-33.18,-33.18,-33.18,-33.18,0.0,0.0,5.905636800000001,-26.570543999999998
01/01/2024 19:00,0.0172,0.9999,-0.9659,0.2588,15.12,7.55,-13.055387799999998,-15.12,-15.12,-15.12,-13.415975999999999,-14.551487999999999,0.0,0.0,2.5122118,-11.353608
01/01/2024 20:00,0.0172,0.9999,-0.866,0.5,10.92,5.67,-9.930018000000002,-10.91454,-10.518144,-10.164335999999999,-9.095267999999999,-8.734908,0.0,0.0,1.63737,-7.457267999999999
01/01/2024 21:00,0.0172,0.9999,-0.7071,0.7071,15.12,7.55,-12.573437799999999,-14.224896,-13.282919999999999,-12.091463999999998,-11.802672,-10.921176,0.0,0.0,1.9818778,-9.319968
01/01/2024 22:00,0.0172,0.9999,-0.5,0.866,10.75,5.59,-8.6082474,-10.75,-9.16545,-8.431225,-8.21945,-7.992625,0.0,0.0,1.3369474,-5.950125
01/01/2024 23:00,0.0172,0.9999,-0.2588,0.9659,3.02,2.13,-2.2662209,-2.70894,-2.165642,-2.016454,-1.911962,-2.297314,0.0,0.0,0.44032889999999997,-1.490068
02/01/2024 00:00,0.0344,0.9994,0.0,1.0,-1.93,0.0,1.38188,1.52084,1.1657199999999999,1.3490699999999998,1.3471399999999998,1.3610360000000001,0.0,0.0,0.0,0.942419
02/01/2024 01:00,0.0344,0.9994,0.2588,0.9659,1.47,1.44,-0.8505441,-0.901845,-0.8906729999999999,-0.8414280000000001,-0.9712289999999999,-0.786744,0.0,0.0,0.2940021,-0.699279
02/01/2024 02:00,0.0344,0.9994,0.5,0.866,2.39,1.85,-1.3153886,-1.2492530000000002,-1.44356,-1.110633,-1.3682750000000001,-1.160584,0.0,0.0,0.41507560000000004,-1.102746
02/01/2024 03:00,0.0344,0.9994,0.7071,0.7071,2.54,1.92,-1.4082434,-1.307084,-1.393444,-1.240536,-1.370838,-1.4404340000000002,0.0,0.0,0.4631094,-1.140206
02/01/2024 04:00,0.0344,0.9994,0.866,0.5,3.15,2.19,-1.4196,-1.59894,-1.5948449999999998,-1.46979,-1.6269749999999998,-1.9151999999999998,0.0,0.0,0.5823299999999999,-1.4039549999999998
02/01/2024 05:00,0.0344,0.9994,0.9659,0.2588,1.05,1.25,-0.46777500000000005,-0.53844,-0.50736,-0.482055,-0.50652,-0.8337000000000001,0.0,0.0,0.30224999999999996,-0.48909
02/01/2024 06:00,0.0344,0.9994,1.0,0.0,7.35,4.07,-3.1533207999999995,-4.469535,-4.204199999999999,-3.0524549999999997,-3.2207699999999995,-5.82414,0.0,0.0,1.2518758,-4.0425
02/01/2024 07:00,0.0344,0.9994,0.9659,-0.2588,11.55,5.95,-5.785087000000001,-7.553700000000001,-7.516740000000001,-6.107640000000001,-6.224295000000001,-8.094240000000001,0.0,0.0,1.8800320000000001,-7.492485000000001
02/01/2024 08:00,0.0344,0.9994,0.866,-0.5,13.44,6.8,-6.382376000000001,-8.854272,-9.594816,-8.706432,-7.189056,-8.30592,0.0,0.0,2.171624,-9.995328
02/01/2024 09:00,0.0344,0.9994,0.7071,-0.7071,17.39,8.56,-10.9682029,-11.000914000000002,-12.487759,-12.004317,-10.713979,-10.39922,0.089672,0.14571699999999999,2.7473259,-14.087639000000001
02/01/2024 10:00,0.0344,0.9994,0.5,-0.866,14.15,7.12,-9.1940209,-9.56257,-10.718625,-8.89752,-9.411165,-9.490404999999999,0.18458,0.258412,2.2066539,-11.63696
02/01/2024 11:00,0.0344,0.9994,0.2588,-0.9659,17.47,8.6,-10.535581499999997,-12.747859,-12.290144999999999,-9.376148999999998,-11.778274,-11.662971999999998,0.382874,0.360352,2.7082705,-14.311424
02/01/2024 12:00,0.0344,0.9994,0.0,-1.0,18.19,8.92,-11.018000599999999,-15.883508,-13.717079,-11.567021,-11.381483000000001,-13.986291000000001,0.40953500000000004,0.503143,2.8620646,-15.175917000000002
02/01/2024 13:00,0.0344,0.9994,-0.2588,-0.9659,19.32,9.43,-12.4387473,-16.505076,-14.3934,-13.411944,-13.203288,-17.97726,0.34711600000000004,0.644644,3.1104073000000003,-15.682044
02/01/2024 14:00,0.0344,0.9994,-0.5,-0.866,17.85,8.77,-12.3914112,-17.2788,-15.345645000000001,-11.490045000000002,-12.511065,-16.066785000000003,0.333326,0.310338,2.9459121999999995,-14.510265
02/01/2024 15:00,0.0344,0.9994,-0.7071,-0.7071,15.2,7.59,-13.204082200000002,-11.741999999999999,-12.65096,-11.260159999999999,-10.863439999999999,-12.77408,0.019746,0.039492,2.5215642,-12.98992
02/01/2024 16:00,0.0344,0.9994,-0.866,-0.5,30.45,14.1,-24.965702999999998,-29.405565,-23.982419999999998,-22.645665,-23.425185,-26.72901,0.0,0.0,4.591608,-27.234479999999998
02/01/2024 17:00,0.0344,0.9994,-0.9659,-0.2588,30.87,14.29,-27.579091400000003,-30.87,-29.048669999999998,-25.788798000000003,-29.999466,-29.601243,0.0,0.0,4.3555904,-28.616490000000002
02/01/2024 18:00,0.0344,0.9994,-1.0,0.0,30.45,14.1,-27.9240885,-30.45,-30.45,-29.405565,-30.45,-30.45,0.0,0.0,4.1944035,-27.31365
02/01/2024 19:00,0.0344,0.9994,-0.9659,0.2588,15.9,7.9,-14.61312,-15.5502,-15.9,-15.9,-15.9,-15.9,0.0,0.0,2.36694,-13.2765
02/01/2024 20:00,0.0344,0.9994,-0.866,0.5,16.78,8.29,-15.2972215,-16.78,-16.78,-16.682676,-16.031612000000003,-16.78,0.0,0.0,2.7038314999999997,-13.132028
02/01/2024 21:00,0.0344,0.9994,-0.7071,0.7071,15.9,7.9,-14.390799999999999,-15.9,-15.9,-13.58496,-12.92352,-15.9,0.0,0.0,2.77585,-11.454360000000001
02/01/2024 22:00,0.0344,0.9994,-0.5,0.866,13.23,6.7,-11.4111984,-12.810609000000001,-13.23,-11.113199999999999,-11.387061000000001,-12.319776000000001,0.0,0.0,2.4730104,-8.624637
02/01/2024 23:00,0.0344,0.9994,-0.2588,0.9659,16.38,8.11,-12.954028499999998,-14.719067999999998,-13.498758,-11.911535999999998,-13.402116,-12.450437999999998,0.0,0.0,3.1931864999999995,-9.357894
03/01/2024 00:00,0.0516,0.9987,0.0,1.0,14.28,7.17,-11.453284499999999,-11.68104,-9.740388,-10.220196,-10.93848,-10.914204,0.0,0.0,3.0095205,-7.995371999999999
03/01/2024 01:00,0.0516,0.9987,0.2588,0.9659,17.28,8.52,-10.0641852,-11.558592,-12.379392000000001,-10.179648,-14.090112000000001,-10.589184000000001,0.0,0.0,3.8226492,-9.552384
03/01/2024 02:00,0.0516,0.9987,0.5,0.866,15.48,7.71,-7.1904711,-9.238464,-9.913392,-8.48304,-10.918044,-7.552692,0.0,0.0,3.8065431,-8.286444
03/01/2024 03:00,0.0516,0.9987,0.7071,0.7071,15.54,7.74,-7.127568,-8.270388,-9.292919999999999,-8.996106,-10.548551999999999,-9.25407,0.0,0.0,4.181184,-8.124312
03/01/2024 04:00,0.0516,0.9987,0.866,0.5,13.96,7.03,-5.5290653999999995,-7.109828,-8.080048,-7.666832000000001,-8.181956,-9.3183,0.0,0.0,4.2684774,-7.221508
03/01/2024 05:00,0.0516,0.9987,0.9659,0.2588,15.41,7.68,-4.6765323,-7.0441655,-8.665043,-8.409237,-7.433784,-12.4821,0.0,0.0,5.1914808,-8.29058
03/01/2024 06:00,0.0516,0.9987,1.0,0.0,15.96,7.92,-5.1990624,-6.978174000000001,-9.199344000000002,-8.696604,-7.000056,-12.905256,0.0,0.0,5.7724884,-10.051608000000002
03/01/2024 07:00,0.0516,0.9987,0.9659,-0.2588,16.13,8.0,-5.475255499999999,-7.545264599999999,-10.200612,-9.036026,-6.652011999999999,-11.053889,0.0,0.0,6.1475271,-11.731348999999998
03/01/2024 08:00,0.0516,0.9987,0.866,-0.5,15.97,7.93,-6.418428,-8.470488,-10.752601,-9.9014,-9.211496,-9.261003,0.062052,0.041368,6.30862,-12.563599
03/01/2024 09:00,0.0516,0.9987,0.7071,-0.7071,16.23,8.05,-7.3191872,-10.6170594,-10.900068,-10.484580000000001,-10.586829,-10.804311,0.48318400000000006,0.4201600000000001,6.7057536,-12.230928
03/01/2024 10:00,0.0516,0.9987,0.5,-0.866,16.38,8.11,-8.213320499999998,-13.532916599999998,-12.149046,-10.330866,-12.368538,-10.915631999999999,0.9320079999999998,0.699006,6.9063911,-11.264525999999998
03/01/2024 11:00,0.0516,0.9987,0.2588,-0.9659,16.38,8.11,-7.2982581,-14.6497358,-14.335776,-10.63062,-13.264523999999998,-12.884507999999999,0.879053,0.7625519999999999,6.9042729,-10.76166
03/01/2024 12:00,0.0516,0.9987,0.0,-1.0,16.78,8.29,-7.8936708,-12.4368418,-15.471160000000001,-12.381962000000001,-14.138828000000002,-14.088488000000002,0.726079,0.747753,7.0418826,-11.150310000000001
03/01/2024 13:00,0.0516,0.9987,-0.2588,-0.9659,17.64,8.68,-10.7737672,-16.133544,-15.611400000000001,-14.856408,-13.849164,-17.454780000000003,0.51156,0.5684,7.2118592,-12.2157
03/01/2024 14:00,0.0516,0.9987,-0.5,-0.866,15.75,7.83,-9.301420799999999,-13.745025,-13.672575,-12.6252,-12.55905,-15.75,0.275562,0.295974,6.3358848,-12.31965
03/01/2024 15:00,0.0516,0.9987,-0.7071,-0.7071,15.12,7.55,-8.850681,-13.580784,-12.805128,-11.754287999999999,-13.4568,-14.255135999999998,0.029463,0.049105,6.0202729999999995,-13.021344
03/01/2024 16:00,0.0516,0.9987,-0.866,-0.5,32.51,15.02,-22.0571529,-32.51,-32.51,-29.379286999999998,-32.51,-32.51,0.0,0.0,12.5999939,-29.948211999999998
03/01/2024 17:00,0.0516,0.9987,-0.9659,-0.2588,34.42,15.88,-26.154311800000002,-34.42,-34.213480000000004,-34.199712000000005,-34.42,-34.42,0.0,0.0,13.6564098,-32.795376
03/01/2024 18:00,0.0516,0.9987,-1.0,0.0,33.18,15.32,-25.0074426,-33.18,-32.396952,-33.18,-33.18,-33.18,0.0,0.0,13.5172086,-31.122839999999997
03/01/2024 19:00,0.0516,0.9987,-0.9659,0.2588,17.81,8.75,-13.534223599999999,-17.325567999999997,-17.81,-17.81,-17.81,-17.81,0.0,0.0,7.7317256,-15.915015999999998
03/01/2024 20:00,0.0516,0.9987,-0.866,0.5,15.96,7.92,-12.0693636,-15.237012,-15.96,-15.96,-15.96,-15.96,0.0,0.0,7.142511600000001,-13.202112000000001
03/01/2024 21:00,0.0516,0.9987,-0.7071,0.7071,16.04,7.96,-12.0847592,-15.624564,-16.04,-15.5989,-13.548988,-15.701555999999998,0.0,0.0,7.2615312,-12.106992
03/01/2024 22:00,0.0516,0.9987,-0.5,0.866,15.98,7.93,-11.989293,-14.912536000000001,-15.98,-14.474684000000002,-12.165574,-14.639278000000001,0.0,0.0,7.326328999999999,-10.628298000000001
03/01/2024 23:00,0.0516,0.9987,-0.2588,0.9659,14.68,7.35,-9.9335098,-13.317696,-14.274832,-11.691151999999999,-10.343528,-12.761323999999998,0.0,0.0,6.8007978,-8.731664
04/01/2024 00:00,0.0688,0.9976,0.0,1.0,14.15,7.12,-8.5371113,-13.806155,-11.958165,-12.318990000000001,-10.248845000000001,-11.07662,0.0,0.0,6.734401299999999,-8.2636
04/01/2024 01:00,0.0688,0.9976,0.2588,0.9659,16.17,8.02,-7.5672415,-11.857405000000002,-12.551154000000002,-13.296591000000001,-14.721168,-11.133045000000001,0.0,0.0,7.7660765,-9.325239000000002
04/01/2024 02:00,0.0688,0.9976,0.5,0.866,14.55,7.29,-6.6863016,-9.2766438,-11.172945,-9.425490000000002,-10.98525,-8.663070000000001,0.0,0.0,7.0801704,-8.120355000000002
04/01/2024 03:00,0.0688,0.9976,0.7071,0.7071,14.15,7.12,-5.7302861,-8.2867064,-11.055395,-9.770575000000001,-10.25309,-8.893275,0.0,0.0,6.944822499999999,-7.60421
04/01/2024 04:00,0.0688,0.9976,0.866,0.5,14.15,7.12,-5.2226911,-6.8492332,-9.405505,-9.42107,-8.77583,-10.17385,0.0,0.0,6.9835843,-7.457050000000001
04/01/2024 05:00,0.0688,0.9976,0.9659,0.2588,14.15,7.12,-4.5849671999999995,-6.5013185,-9.60219,-9.665865,-7.91551,-11.644035,0.0,0.0,6.998350699999999,-7.749955
04/01/2024 06:00,0.0688,0.9976,1.0,0.0,16.48,8.16,-5.109552,-7.360854400000001,-11.338239999999999,-10.013248,-8.258128,-14.092048,0.0,0.0,8.1081504,-10.644432
04/01/2024 07:00,0.0688,0.9976,0.9659,-0.2588,16.17,8.02,-6.013189,-8.212931999999999,-10.725561,-10.696455,-9.300984000000001,-11.757207000000001,0.0,0.0,7.940842,-12.344178000000001
04/01/2024 08:00,0.0688,0.9976,0.866,-0.5,16.7,8.25,-7.067410499999999,-9.502458999999998,-11.855329999999999,-11.61986,-9.69435,-10.13356,0.20491499999999999,0.043140000000000005,8.107084500000001,-13.742429999999999
04/01/2024 09:00,0.0688,0.9976,0.7071,-0.7071,19.11,9.33,-9.8835576,-13.224607199999998,-13.774488,-14.280902999999999,-13.564278,-11.481288,0.9075359999999999,0.44150399999999995,9.0471528,-14.521689
04/01/2024 10:00,0.0688,0.9976,0.5,-0.866,18.48,9.05,-8.5314978,-10.299383500000001,-13.000680000000001,-11.466840000000001,-17.591112,-12.889800000000001,1.449238,0.6414660000000001,8.584953300000002,-12.623688000000001
04/01/2024 11:00,0.0688,0.9976,0.2588,-0.9659,16.23,8.05,-6.539790400000002,-10.659038400000002,-11.610942000000001,-11.727798,-14.70438,-12.646416,0.8928400000000002,0.514696,7.5334688000000005,-11.146764
04/01/2024 12:00,0.0688,0.9976,0.0,-1.0,16.8,8.3,-8.924685,-13.8264,-15.640800000000002,-13.22328,-16.8,-14.95368,0.6076000000000001,0.4882500000000001,7.793555000000001,-12.51768
04/01/2024 13:00,0.0688,0.9976,-0.2588,-0.9659,18.56,9.09,-9.813130999999998,-16.533248,-16.364352,-14.979776,-18.56,-18.474624,0.4414469999999999,0.369861,8.554526999999998,-15.118975999999998
04/01/2024 14:00,0.0688,0.9976,-0.5,-0.866,19.45,9.48,-12.278139399999999,-18.475555,-18.358855,-17.24437,-19.45,-19.105735,0.19953600000000002,0.174594,8.809514400000001,-17.14712
04/01/2024 15:00,0.0688,0.9976,-0.7071,-0.7071,17.85,8.77,-11.8246338,-16.307760000000002,-17.832150000000002,-16.920015,-15.570555,-17.221680000000003,0.0,0.011494,7.9503998,-16.438065
04/01/2024 16:00,0.0688,0.9976,-0.866,-0.5,35.0,16.64,-23.215696,-35.0,-35.0,-32.599000000000004,-35.0,-34.993,0.0,0.0,14.994196,-33.432
04/01/2024 17:00,0.0688,0.9976,-0.9659,-0.2588,35.0,17.28,-26.8158408,-35.0,-35.0,-35.0,-35.0,-35.0,0.0,0.0,14.908840800000002,-34.139
04/01/2024 18:00,0.0688,0.9976,-1.0,0.0,35.0,17.0,-26.9423,-34.9265,-35.0,-35.0,-35.0,-35.0,0.0,0.0,14.324799999999998,-33.879999999999995
04/01/2024 19:00,0.0688,0.9976,-0.9659,0.2588,22.26,10.74,-17.276448000000002,-22.26,-22.26,-22.26,-22.26,-22.26,0.0,0.0,8.773128000000002,-20.746320000000004
04/01/2024 20:00,0.0688,0.9976,-0.866,0.5,20.16,9.8,-15.842159200000001,-20.061215999999998,-20.16,-20.16,-20.16,-20.16,0.0,0.0,7.685423200000002,-17.400096
04/01/2024 21:00,0.0688,0.9976,-0.7071,0.7071,19.0,9.29,-15.0801701,-19.0,-19.0,-19.0,-17.3945,-19.0,0.0,0.0,7.037470099999999,-15.038499999999999
04/01/2024 22:00,0.0688,0.9976,-0.5,0.866,15.46,7.7,-11.0709704,-15.46,-15.46,-15.46,-12.974032,-13.79805,0.0,0.0,5.6537863999999995,-10.908576
04/01/2024 23:00,0.0688,0.9976,-0.2588,0.9659,15.54,7.74,-9.223032,-15.54,-14.904414,-12.958806,-10.54389,-12.271937999999999,0.0,0.0,5.462352,-9.825942
05/01/2024 00:00,0.0859,0.9963,0.0,1.0,16.15,8.01,-8.453855999999998,-16.132234999999998,-11.187104999999999,-14.430024999999999,-12.018829999999998,-12.051129999999999,0.0,0.0,5.440265999999999,-9.943555
05/01/2024 01:00,0.0859,0.9963,0.2588,0.9659,17.03,8.4,-7.5107427000000015,-14.960855,-12.064052000000002,-12.782718000000001,-12.399543,-9.581078,0.0,0.0,5.4977967,-10.248654
05/01/2024 02:00,0.0859,0.9963,0.5,0.866,15.75,7.83,-5.881402800000001,-11.889675,-10.875375,-10.185525,-10.302075,-7.989974999999999,0.0,0.0,4.7080278,-9.11925
05/01/2024 03:00,0.0859,0.9963,0.7071,0.7071,15.33,7.64,-5.5999195,-10.068744,-10.278765,-9.987495,-7.875021000000001,-9.667098000000001,0.0,0.0,4.2125544999999995,-8.482089
05/01/2024 04:00,0.0859,0.9963,0.866,0.5,15.22,7.6,-5.1046888,-9.445532000000002,-8.935661999999999,-10.73771,-8.375566000000001,-10.903608,0.0,0.0,3.7942467999999994,-8.069644
05/01/2024 05:00,0.0859,0.9963,0.9659,0.2588,15.64,7.78,-5.2662341999999995,-9.573244,-8.45342,-9.809408,-8.650484,-12.682476,0.0,0.0,3.5067342,-8.605128
05/01/2024 06:00,0.0859,0.9963,1.0,0.0,17.58,8.65,-7.144834600000001,-12.277871999999999,-11.381291999999998,-10.924211999999999,-8.626506,-15.844853999999998,0.0,0.0,3.6411406000000004,-11.659056
05/01/2024 07:00,0.0859,0.9963,0.9659,-0.2588,15.35,7.65,-8.396052,-10.005130000000001,-10.686670000000001,-11.575434999999999,-9.500115,-13.306915,0.0,0.0,3.109512,-11.864015
05/01/2024 08:00,0.0859,0.9963,0.866,-0.5,18.33,8.99,-11.731579199999999,-14.82897,-14.436707999999998,-13.692509999999999,-12.528554999999999,-13.190268,0.070752,0.05896,3.6979712,-15.496182
05/01/2024 09:00,0.0859,0.9963,0.7071,-0.7071,19.74,9.62,-11.595264799999997,-13.642314,-13.446888,-16.095996,-14.739858,-13.543614,0.518896,0.5568639999999999,3.9145008,-16.595418
05/01/2024 10:00,0.0859,0.9963,0.5,-0.866,19.82,9.65,-11.155475000000001,-15.679602000000001,-14.345716,-16.06411,-15.44969,-13.826432,1.104987,1.308203,4.102423,-15.481402000000001
05/01/2024 11:00,0.0859,0.9963,0.2588,-0.9659,17.43,8.58,-9.2808975,-14.079953999999999,-10.156461,-13.87428,-11.812311,-12.512997,1.2807899999999999,1.853775,4.1558265,-12.628035
05/01/2024 12:00,0.0859,0.9963,0.0,-1.0,17.3,8.53,-8.217231299999998,-12.91099,-11.21213,-11.405890000000001,-14.156590000000001,-13.73966,1.294676,2.0313019999999997,4.8583833,-12.2311
05/01/2024 13:00,0.0859,0.9963,-0.2588,-0.9659,17.47,8.6,-8.1935036,-11.7982154,-13.306899,-11.895322999999998,-15.336913,-14.650341999999998,1.171144,1.869326,5.607977999999999,-12.992439
05/01/2024 14:00,0.0859,0.9963,-0.5,-0.866,18.86,9.22,-10.6172124,-15.540639999999998,-14.912601999999998,-16.132844000000002,-13.017172,-15.065368,0.72672,1.2112,6.8517584,-15.118175999999998
05/01/2024 15:00,0.0859,0.9963,-0.7071,-0.7071,18.06,8.86,-11.299063999999998,-14.448,-16.779546,-15.414209999999999,-12.130901999999999,-14.60151,0.13943999999999998,0.27887999999999996,7.472822,-15.997548
05/01/2024 16:00,0.0859,0.9963,-0.866,-0.5,31.65,14.64,-19.5012231,-29.595915,-29.576925,-27.55449,-25.528889999999997,-29.235104999999997,0.0,0.0,14.0510931,-29.59908
05/01/2024 17:00,0.0859,0.9963,-0.9659,-0.2588,35.0,16.15,-25.006107,-35.0,-35.0,-35.0,-35.0,-35.0,0.0,0.0,16.515107,-33.7155
05/01/2024 18:00,0.0859,0.9963,-1.0,0.0,35.0,16.45,-24.856118000000002,-35.0,-35.0,-35.0,-35.0,-35.0,0.0,0.0,17.198118,-33.061
05/01/2024 19:00,0.0859,0.9963,-0.9659,0.2588,19.93,9.7,-14.3544454,-19.93,-19.93,-19.93,-19.93,-19.93,0.0,0.0,9.941943399999998,-18.01672
05/01/2024 20:00,0.0859,0.9963,-0.866,0.5,17.7,8.7,-12.82254,-17.7,-17.7,-17.7,-17.7,-17.7,0.0,0.0,8.82588,-14.89101
05/01/2024 21:00,0.0859,0.9963,-0.7071,0.7071,17.85,8.77,-12.877065600000002,-17.85,-17.85,-17.85,-17.85,-17.85,0.0,0.0,8.9929056,-13.867665000000002
05/01/2024 22:00,0.0859,0.9963,-0.5,0.866,17.85,8.77,-12.7785476,-17.85,-17.85,-17.85,-17.33235,-17.43945,0.0,0.0,9.1710626,-12.550335
05/01/2024 23:00,0.0859,0.9963,-0.2588,0.9659,15.75,7.83,-7.967824199999999,-15.5731464,-14.091525,-13.619025,-11.84085,-13.1859,0.0,0.0,8.2933956,-10.0674
06/01/2024 00:00,0.103,0.9947,0.0,1.0,17.95,8.82,-8.449629,-17.1570982,-11.538260000000001,-14.61848,-14.88773,-14.383334999999999,0.0,0.0,9.4876272,-11.141565
06/01/2024 01:00,0.103,0.9947,0.2588,0.9659,19.95,9.71,-7.9593514,-14.2079518,-12.815879999999998,-13.308645,-16.79391,-11.158035,0.0,0.0,10.5464282,-12.139575
06/01/2024 02:00,0.103,0.9947,0.5,0.866,16.25,8.06,-6.364888399999999,-9.3955927,-9.933625,-9.945,-12.774125,-9.327499999999999,0.0,0.0,8.7112311,-9.394124999999999
06/01/2024 03:00,0.103,0.9947,0.7071,0.7071,15.46,7.7,-6.0839876,-8.3010768,-8.045384,-10.19587,-10.616382,-10.607106000000002,0.0,0.0,8.3061924,-8.626680000000002
06/01/2024 04:00,0.103,0.9947,0.866,0.5,15.46,7.7,-5.4542292,-7.895475599999999,-7.338862000000001,-10.078374000000002,-9.854204,-12.216492,0.0,0.0,8.2339908,-8.359221999999999
06/01/2024 05:00,0.103,0.9947,0.9659,0.2588,15.46,7.7,-5.008986,-8.0453924,-7.903152,-10.508162,-9.892854000000002,-12.419018000000001,0.0,0.0,8.105632400000001,-8.419516
06/01/2024 06:00,0.103,0.9947,1.0,0.0,15.73,7.82,-6.0576999,-10.3356218,-10.474607,-9.807655,-10.194613,-14.726426000000002,0.0,0.0,7.9699067,-9.211488000000001
06/01/2024 07:00,0.103,0.9947,0.9659,-0.2588,16.59,8.21,-9.331035,-14.999019,-12.241761,-13.678455,-13.444536,-14.514591,0.0,0.0,8.075172,-10.586079
06/01/2024 08:00,0.103,0.9947,0.866,-0.5,17.01,8.39,-10.8952494,-14.880348000000001,-12.759201000000001,-14.798700000000002,-13.477023,-13.616505000000002,0.17561600000000002,0.054880000000000005,7.863206400000001,-11.815146
06/01/2024 09:00,0.103,0.9947,0.7071,-0.7071,16.95,8.37,-9.8341938,-11.78703,-11.97348,-13.844759999999999,-13.514235,-13.090485,0.919296,0.448704,7.4441087999999995,-10.819185
06/01/2024 10:00,0.103,0.9947,0.5,-0.866,18.48,9.05,-9.503200000000001,-12.9294417,-12.63108,-13.198416,-12.850992,-14.443968,1.9362770000000002,0.9978360000000002,7.641760700000001,-9.012696
06/01/2024 11:00,0.103,0.9947,0.2588,-0.9659,18.23,8.94,-9.276057000000002,-11.2420487,-12.666204,-13.028981,-14.285028,-13.834747,3.2835600000000005,1.5479640000000001,7.213277699999999,-7.734989000000001
06/01/2024 12:00,0.103,0.9947,0.0,-1.0,18.4,9.01,-8.9140099,-10.302260799999999,-13.119199999999998,-12.648159999999999,-15.178159999999998,-15.341919999999998,3.4534839999999996,1.6202990000000002,7.038247699999999,-7.95616
