timestamp,time_year_sin,time_year_cos,time_day_sin,time_day_cos,is_working_day,import_price,export_price,spread,net_community,1_Prosumer,2_Prosumer,3_Prosumer,4_Prosumer,5_Prosumer,6_Buyer,7_Buyer,8_Seller,9_Seller,10_Seller
01/01/2024 00:00,0.0172,0.9999,0,1,0,0.2166,0.1191,0.0975,0.7268,0.5349,0.8787,0.9509,0.7672,0.7517,0.781,0.6394,0,0,-0.5299
01/01/2024 01:00,0.0172,0.9999,0.2588,0.9659,0,0.4189,0.2097,0.2092,0.589,0.5276,0.7221,0.7108,0.7337,0.6055,0.6417,0.5372,0,0,-0.516
01/01/2024 02:00,0.0172,0.9999,0.5,0.866,0,0.1871,0.106,0.0811,0.558,0.4916,0.7432,0.6735,0.6531,0.5637,0.6095,0.5122,0,0,-0.5009
01/01/2024 03:00,0.0172,0.9999,0.7071,0.7071,0,0.1489,0.0889,0.06,0.5368,0.4598,0.6224,0.6873,0.6556,0.5663,0.5162,0.5723,0,0,-0.4895
01/01/2024 04:00,0.0172,0.9999,0.866,0.5,0,0.066,0.0517,0.0143,0.51,0.4406,0.568,0.6117,0.5529,0.5255,0.4932,0.699,0,0,-0.4758
01/01/2024 05:00,0.0172,0.9999,0.9659,0.2588,0,0.06,0.0491,0.0109,0.4883,0.4379,0.5305,0.5123,0.4956,0.5165,0.4448,0.8099,0,0,-0.4619
01/01/2024 06:00,0.0172,0.9999,1,0,0,0.006,0.0249,-0.0189,0.4994,0.4604,0.5433,0.5221,0.6033,0.4805,0.4017,0.814,0,0,-0.4523
01/01/2024 07:00,0.0172,0.9999,0.9659,-0.2588,0,0.15,0.0894,0.0606,0.4947,0.4867,0.5561,0.5866,0.5804,0.5008,0.4365,0.6755,0,0,-0.4506
01/01/2024 08:00,0.0172,0.9999,0.866,-0.5,0,0.168,0.0974,0.0706,0.512,0.5204,0.5987,0.6474,0.6691,0.5159,0.4526,0.5573,-0.006,-0.003,-0.4456
01/01/2024 09:00,0.0172,0.9999,0.7071,-0.7071,0,0.288,0.1511,0.1369,0.5103,0.4655,0.5612,0.6693,0.697,0.5352,0.5103,0.504,-0.039,-0.028,-0.4338
01/01/2024 10:00,0.0172,0.9999,0.5,-0.866,0,0.288,0.1511,0.1369,0.5264,0.3779,0.5349,0.8431,0.6533,0.4608,0.601,0.5087,-0.061,-0.051,-0.4194
01/01/2024 11:00,0.0172,0.9999,0.2588,-0.9659,0,0.426,0.2129,0.2131,0.633,0.3946,0.5876,0.905,0.7938,0.5702,0.7655,0.6028,-0.064,-0.061,-0.4079
01/01/2024 12:00,0.0172,0.9999,0,-1,0,0.33,0.17,0.16,0.6881,0.4996,0.6783,0.866,0.8518,0.5548,0.7735,0.7955,-0.06,-0.049,-0.3975
01/01/2024 13:00,0.0172,0.9999,-0.2588,-0.9659,0,0.4517,0.2246,0.2271,0.7638,0.6094,0.7609,0.8665,0.9158,0.6556,0.8236,0.8774,-0.034,-0.026,-0.385
01/01/2024 14:00,0.0172,0.9999,-0.5,-0.866,0,0.4129,0.2071,0.2058,0.7769,0.7066,0.8,0.806,0.987,0.7195,0.819,0.7943,-0.009,-0.009,-0.3766
01/01/2024 15:00,0.0172,0.9999,-0.7071,-0.7071,0,0.36,0.1834,0.1766,0.7967,0.7739,0.8167,0.9025,0.9605,0.769,0.7931,0.7661,0,0,-0.361
01/01/2024 16:00,0.0172,0.9999,-0.866,-0.5,0,0.9289,0.4291,0.4998,0.881,0.8279,0.9034,1,1,0.8825,0.8766,0.8133,0,0,-0.3375
01/01/2024 17:00,0.0172,0.9999,-0.9659,-0.2588,0,0.996,0.4591,0.5369,0.916,0.8369,0.9334,1,1,0.8976,1,0.8277,0,0,-0.3161
01/01/2024 18:00,0.0172,0.9999,-1,0,0,0.948,0.4377,0.5103,0.9776,0.8008,0.9871,1,1,1,1,1,0,0,-0.2856
01/01/2024 19:00,0.0172,0.9999,-0.9659,0.2588,0,0.432,0.2157,0.2163,0.9511,0.7509,0.9531,1,1,1,0.8873,0.9624,0,0,-0.2558
01/01/2024 20:00,0.0172,0.9999,-0.866,0.5,0,0.312,0.162,0.15,0.9063,0.6829,0.9854,0.9995,0.9632,0.9308,0.8329,0.7999,0,0,-0.226
01/01/2024 21:00,0.0172,0.9999,-0.7071,0.7071,0,0.432,0.2157,0.2163,0.8268,0.6164,0.9023,0.9408,0.8785,0.7997,0.7806,0.7223,0,0,-0.2018
01/01/2024 22:00,0.0172,0.9999,-0.5,0.866,0,0.3071,0.1597,0.1474,0.8267,0.5535,0.8637,1,0.8526,0.7843,0.7646,0.7435,0,0,-0.1873
01/01/2024 23:00,0.0172,0.9999,-0.2588,0.9659,0,0.0863,0.0609,0.0254,0.7339,0.4934,0.7883,0.897,0.7171,0.6677,0.6331,0.7607,0,0,-0.1837
02/01/2024 00:00,0.0344,0.9994,0,1,1,0,0,0,0.6888,0.4883,0.716,0.788,0.604,0.699,0.698,0.7052,0,0,-0.193
02/01/2024 01:00,0.0344,0.9994,0.2588,0.9659,1,0.042,0.0411,0.0009,0.5772,0.4757,0.5815,0.6135,0.6059,0.5724,0.6607,0.5352,0,0,-0.2029
02/01/2024 02:00,0.0344,0.9994,0.5,0.866,1,0.0683,0.0529,0.0154,0.5189,0.4614,0.583,0.5227,0.604,0.4647,0.5725,0.4856,0,0,-0.2063
02/01/2024 03:00,0.0344,0.9994,0.7071,0.7071,1,0.0726,0.0549,0.0177,0.5196,0.4489,0.592,0.5146,0.5486,0.4884,0.5397,0.5671,0,0,-0.2199
02/01/2024 04:00,0.0344,0.9994,0.866,0.5,1,0.09,0.0626,0.0274,0.4922,0.4457,0.5008,0.5076,0.5063,0.4666,0.5165,0.608,0,0,-0.235
02/01/2024 05:00,0.0344,0.9994,0.9659,0.2588,1,0.03,0.0357,-0.0057,0.5033,0.4658,0.4455,0.5128,0.4832,0.4591,0.4824,0.794,0,0,-0.2418
02/01/2024 06:00,0.0344,0.9994,1,0,1,0.21,0.1163,0.0937,0.5289,0.55,0.5064,0.6081,0.572,0.4153,0.4382,0.7924,0,0,-0.2477
02/01/2024 07:00,0.0344,0.9994,0.9659,-0.2588,1,0.33,0.17,0.16,0.5849,0.6487,0.5845,0.654,0.6508,0.5288,0.5389,0.7008,0,0,-0.2464
02/01/2024 08:00,0.0344,0.9994,0.866,-0.5,1,0.384,0.1943,0.1897,0.5978,0.7437,0.5603,0.6588,0.7139,0.6478,0.5349,0.618,0,0,-0.247
02/01/2024 09:00,0.0344,0.9994,0.7071,-0.7071,1,0.4969,0.2446,0.2523,0.6368,0.8101,0.7253,0.6326,0.7181,0.6903,0.6161,0.598,-0.008,-0.013,-0.2451
02/01/2024 10:00,0.0344,0.9994,0.5,-0.866,1,0.4043,0.2034,0.2009,0.6619,0.8224,0.7496,0.6758,0.7575,0.6288,0.6651,0.6707,-0.02,-0.028,-0.2391
02/01/2024 11:00,0.0344,0.9994,0.2588,-0.9659,1,0.4991,0.2457,0.2534,0.6373,0.8192,0.712,0.7297,0.7035,0.5367,0.6742,0.6676,-0.034,-0.032,-0.2405
02/01/2024 12:00,0.0344,0.9994,0,-1,1,0.5197,0.2549,0.2648,0.6954,0.8343,0.7208,0.8732,0.7541,0.6359,0.6257,0.7689,-0.035,-0.043,-0.2446
02/01/2024 13:00,0.0344,0.9994,-0.2588,-0.9659,1,0.552,0.2694,0.2826,0.7439,0.8117,0.7624,0.8543,0.745,0.6942,0.6834,0.9305,-0.028,-0.052,-0.2509
02/01/2024 14:00,0.0344,0.9994,-0.5,-0.866,1,0.51,0.2506,0.2594,0.7828,0.8129,0.8054,0.968,0.8597,0.6437,0.7009,0.9001,-0.029,-0.027,-0.2563
02/01/2024 15:00,0.0344,0.9994,-0.7071,-0.7071,1,0.4343,0.2169,0.2174,0.7886,0.8546,0.9603,0.7725,0.8323,0.7408,0.7147,0.8404,-0.002,-0.004,-0.2554
02/01/2024 16:00,0.0344,0.9994,-0.866,-0.5,1,0.87,0.4029,0.4671,0.8253,0.8944,0.9107,0.9657,0.7876,0.7437,0.7693,0.8778,0,0,-0.2416
02/01/2024 17:00,0.0344,0.9994,-0.9659,-0.2588,1,0.882,0.4083,0.4737,0.936,0.927,0.9784,1,0.941,0.8354,0.9718,0.9589,0,0,-0.2261
02/01/2024 18:00,0.0344,0.9994,-1,0,1,0.87,0.4029,0.4671,0.985,0.897,1,1,1,0.9657,1,1,0,0,-0.2207
02/01/2024 19:00,0.0344,0.9994,-0.9659,0.2588,1,0.4543,0.2257,0.2286,0.9856,0.835,1,0.978,1,1,1,1,0,0,-0.2298
02/01/2024 20:00,0.0344,0.9994,-0.866,0.5,1,0.4794,0.2369,0.2425,0.9773,0.7826,1,1,1,0.9942,0.9554,1,0,0,-0.2495
02/01/2024 21:00,0.0344,0.9994,-0.7071,0.7071,1,0.4543,0.2257,0.2286,0.9255,0.7204,1,1,1,0.8544,0.8128,1,0,0,-0.2695
02/01/2024 22:00,0.0344,0.9994,-0.5,0.866,1,0.378,0.1914,0.1866,0.9046,0.6519,0.9612,0.9683,1,0.84,0.8607,0.9312,0,0,-0.2856
02/01/2024 23:00,0.0344,0.9994,-0.2588,0.9659,1,0.468,0.2317,0.2363,0.7928,0.5713,0.8974,0.8986,0.8241,0.7272,0.8182,0.7601,0,0,-0.3015
03/01/2024 00:00,0.0516,0.9987,0,1,1,0.408,0.2049,0.2031,0.7437,0.5599,0.9148,0.818,0.6821,0.7157,0.766,0.7643,0,0,-0.3235
03/01/2024 01:00,0.0516,0.9987,0.2588,0.9659,1,0.4937,0.2434,0.2503,0.6453,0.5528,0.7041,0.6689,0.7164,0.5891,0.8154,0.6128,0,0,-0.3429
03/01/2024 02:00,0.0516,0.9987,0.5,0.866,1,0.4423,0.2203,0.222,0.5481,0.5353,0.5977,0.5968,0.6404,0.548,0.7053,0.4879,0,0,-0.3791
03/01/2024 03:00,0.0516,0.9987,0.7071,0.7071,1,0.444,0.2211,0.2229,0.544,0.5228,0.6044,0.5322,0.598,0.5789,0.6788,0.5955,0,0,-0.4148
03/01/2024 04:00,0.0516,0.9987,0.866,0.5,1,0.3989,0.2009,0.198,0.5111,0.5173,0.5589,0.5093,0.5788,0.5492,0.5861,0.6675,0,0,-0.4686
03/01/2024 05:00,0.0516,0.9987,0.9659,0.2588,1,0.4403,0.2194,0.2209,0.4842,0.538,0.4677,0.4752,0.5623,0.5457,0.4824,0.81,0,0,-0.5192
03/01/2024 06:00,0.0516,0.9987,1,0,1,0.456,0.2263,0.2297,0.4749,0.6298,0.5032,0.4568,0.5764,0.5449,0.4386,0.8086,0,0,-0.5587
03/01/2024 07:00,0.0516,0.9987,0.9659,-0.2588,1,0.4609,0.2286,0.2323,0.4657,0.7273,0.5245,0.4905,0.6324,0.5602,0.4124,0.6853,0,0,-0.5889
03/01/2024 08:00,0.0516,0.9987,0.866,-0.5,1,0.4563,0.2266,0.2297,0.5111,0.7867,0.6204,0.5304,0.6733,0.62,0.5768,0.5799,-0.006,-0.004,-0.61
03/01/2024 09:00,0.0516,0.9987,0.7071,-0.7071,1,0.4637,0.23,0.2337,0.561,0.7536,0.6968,0.6639,0.6716,0.646,0.6523,0.6657,-0.046,-0.04,-0.6384
03/01/2024 10:00,0.0516,0.9987,0.5,-0.866,1,0.468,0.2317,0.2363,0.6173,0.6877,0.7755,0.837,0.7417,0.6307,0.7551,0.6664,-0.088,-0.066,-0.6521
03/01/2024 11:00,0.0516,0.9987,0.2588,-0.9659,1,0.468,0.2317,0.2363,0.6753,0.657,0.6891,0.936,0.8752,0.649,0.8098,0.7866,-0.083,-0.072,-0.6519
03/01/2024 12:00,0.0516,0.9987,0,-1,1,0.4794,0.2369,0.2425,0.6937,0.6645,0.7284,0.7615,0.922,0.7379,0.8426,0.8396,-0.067,-0.069,-0.6498
03/01/2024 13:00,0.0516,0.9987,-0.2588,-0.9659,1,0.504,0.248,0.256,0.7813,0.6925,0.8701,0.9146,0.885,0.8422,0.7851,0.9895,-0.045,-0.05,-0.6344
03/01/2024 14:00,0.0516,0.9987,-0.5,-0.866,1,0.45,0.2237,0.2263,0.7701,0.7822,0.8288,0.8727,0.8681,0.8016,0.7974,1,-0.027,-0.029,-0.6208
03/01/2024 15:00,0.0516,0.9987,-0.7071,-0.7071,1,0.432,0.2157,0.2163,0.7779,0.8612,0.803,0.8982,0.8469,0.7774,0.89,0.9428,-0.003,-0.005,-0.613
03/01/2024 16:00,0.0516,0.9987,-0.866,-0.5,1,0.9289,0.4291,0.4998,0.8906,0.9212,0.9126,1,1,0.9037,1,1,0,0,-0.6217
03/01/2024 17:00,0.0516,0.9987,-0.9659,-0.2588,1,0.9834,0.4537,0.5297,0.9174,0.9528,1,1,0.994,0.9936,1,1,0,0,-0.6369
03/01/2024 18:00,0.0516,0.9987,-1,0,1,0.948,0.4377,0.5103,0.9126,0.938,1,1,0.9764,1,1,1,0,0,-0.6537
03/01/2024 19:00,0.0516,0.9987,-0.9659,0.2588,1,0.5089,0.25,0.2589,0.9085,0.8936,1,0.9728,1,1,1,1,0,0,-0.6742
03/01/2024 20:00,0.0516,0.9987,-0.866,0.5,1,0.456,0.2263,0.2297,0.9024,0.8272,1,0.9547,1,1,1,1,0,0,-0.6913
03/01/2024 21:00,0.0516,0.9987,-0.7071,0.7071,1,0.4583,0.2274,0.2309,0.8694,0.7548,1,0.9741,1,0.9725,0.8447,0.9789,0,0,-0.6993
03/01/2024 22:00,0.0516,0.9987,-0.5,0.866,1,0.4566,0.2266,0.23,0.8244,0.6651,1,0.9332,1,0.9058,0.7613,0.9161,0,0,-0.7082
03/01/2024 23:00,0.0516,0.9987,-0.2588,0.9659,1,0.4194,0.21,0.2094,0.7653,0.5948,0.9256,0.9072,0.9724,0.7964,0.7046,0.8693,0,0,-0.7122
04/01/2024 00:00,0.0688,0.9976,0,1,1,0.4043,0.2034,0.2009,0.7417,0.584,0.8571,0.9757,0.8451,0.8706,0.7243,0.7828,0,0,-0.7297
04/01/2024 01:00,0.0688,0.9976,0.2588,0.9659,1,0.462,0.2291,0.2329,0.6718,0.5767,0.7231,0.74,0.7762,0.8223,0.9104,0.6885,0,0,-0.7421
04/01/2024 02:00,0.0688,0.9976,0.5,0.866,1,0.4157,0.2083,0.2074,0.5789,0.5581,0.7062,0.6521,0.7679,0.6478,0.755,0.5954,0,0,-0.7478
04/01/2024 03:00,0.0688,0.9976,0.7071,0.7071,1,0.4043,0.2034,0.2009,0.57,0.5374,0.6209,0.6314,0.7813,0.6905,0.7246,0.6285,0,0,-0.7525
04/01/2024 04:00,0.0688,0.9976,0.866,0.5,1,0.4043,0.2034,0.2009,0.5194,0.527,0.5659,0.5504,0.6647,0.6658,0.6202,0.719,0,0,-0.7567
04/01/2024 05:00,0.0688,0.9976,0.9659,0.2588,1,0.4043,0.2034,0.2009,0.52,0.5477,0.4968,0.5504,0.6786,0.6831,0.5594,0.8229,0,0,-0.7583
04/01/2024 06:00,0.0688,0.9976,1,0,1,0.4709,0.2331,0.2378,0.5001,0.6459,0.4795,0.5461,0.688,0.6076,0.5011,0.8551,0,0,-0.7609
04/01/2024 07:00,0.0688,0.9976,0.9659,-0.2588,1,0.462,0.2291,0.2329,0.5171,0.7634,0.5746,0.5729,0.6633,0.6615,0.5752,0.7271,0,0,-0.7588
04/01/2024 08:00,0.0688,0.9976,0.866,-0.5,1,0.4771,0.2357,0.2414,0.5289,0.8229,0.6553,0.6113,0.7099,0.6958,0.5805,0.6068,-0.019,-0.004,-0.7517
04/01/2024 09:00,0.0688,0.9976,0.7071,-0.7071,1,0.546,0.2666,0.2794,0.5905,0.7599,0.8059,0.707,0.7208,0.7473,0.7098,0.6008,-0.074,-0.036,-0.7377
04/01/2024 10:00,0.0688,0.9976,0.5,-0.866,1,0.528,0.2586,0.2694,0.5855,0.6831,0.7182,0.6218,0.7035,0.6205,0.9519,0.6975,-0.122,-0.054,-0.7227
04/01/2024 11:00,0.0688,0.9976,0.2588,-0.9659,1,0.4637,0.23,0.2337,0.6227,0.6868,0.6226,0.7374,0.7154,0.7226,0.906,0.7792,-0.085,-0.049,-0.7172
04/01/2024 12:00,0.0688,0.9976,0,-1,1,0.48,0.2371,0.2429,0.7601,0.7451,0.8214,0.823,0.931,0.7871,1,0.8901,-0.056,-0.045,-0.7183
04/01/2024 13:00,0.0688,0.9976,-0.2588,-0.9659,1,0.5303,0.2597,0.2706,0.7885,0.8146,0.8091,0.8908,0.8817,0.8071,1,0.9954,-0.037,-0.031,-0.717
04/01/2024 14:00,0.0688,0.9976,-0.5,-0.866,1,0.5557,0.2709,0.2848,0.8439,0.8816,0.8955,0.9499,0.9439,0.8866,1,0.9823,-0.016,-0.014,-0.7064
04/01/2024 15:00,0.0688,0.9976,-0.7071,-0.7071,1,0.51,0.2506,0.2594,0.8425,0.9209,0.9091,0.9136,0.999,0.9479,0.8723,0.9648,0,-0.001,-0.6917
04/01/2024 16:00,0.0688,0.9976,-0.866,-0.5,1,1,0.4754,0.5246,0.8858,0.9552,0.9119,1,1,0.9314,1,0.9998,0,0,-0.677
04/01/2024 17:00,0.0688,0.9976,-0.9659,-0.2588,1,1,0.4937,0.5063,0.9156,0.9754,1,1,1,1,1,1,0,0,-0.6598
04/01/2024 18:00,0.0688,0.9976,-1,0,1,1,0.4857,0.5143,0.9187,0.968,1,0.9979,1,1,1,1,0,0,-0.6395
04/01/2024 19:00,0.0688,0.9976,-0.9659,0.2588,1,0.636,0.3069,0.3291,0.9228,0.932,1,1,1,1,1,1,0,0,-0.618
04/01/2024 20:00,0.0688,0.9976,-0.866,0.5,1,0.576,0.28,0.296,0.9258,0.8631,1,0.9951,1,1,1,1,0,0,-0.5954
04/01/2024 21:00,0.0688,0.9976,-0.7071,0.7071,1,0.5429,0.2654,0.2775,0.9154,0.7915,1,1,1,1,0.9155,1,0,0,-0.5767
04/01/2024 22:00,0.0688,0.9976,-0.5,0.866,1,0.4417,0.22,0.2217,0.8714,0.7056,0.9142,1,1,1,0.8392,0.8925,0,0,-0.5638
04/01/2024 23:00,0.0688,0.9976,-0.2588,0.9659,1,0.444,0.2211,0.2229,0.7721,0.6323,0.7839,1,0.9591,0.8339,0.6785,0.7897,0,0,-0.5419
05/01/2024 00:00,0.0859,0.9963,0,1,1,0.4614,0.2289,0.2325,0.7308,0.6157,0.7071,0.9989,0.6927,0.8935,0.7442,0.7462,0,0,-0.5205
05/01/2024 01:00,0.0859,0.9963,0.2588,0.9659,1,0.4866,0.24,0.2466,0.6423,0.6018,0.6185,0.8785,0.7084,0.7506,0.7281,0.5626,0,0,-0.5003
05/01/2024 02:00,0.0859,0.9963,0.5,0.866,1,0.45,0.2237,0.2263,0.5706,0.579,0.5358,0.7549,0.6905,0.6467,0.6541,0.5073,0,0,-0.4613
05/01/2024 03:00,0.0859,0.9963,0.7071,0.7071,1,0.438,0.2183,0.2197,0.551,0.5533,0.514,0.6568,0.6705,0.6515,0.5137,0.6306,0,0,-0.4235
05/01/2024 04:00,0.0859,0.9963,0.866,0.5,1,0.4349,0.2171,0.2178,0.56,0.5302,0.4699,0.6206,0.5871,0.7055,0.5503,0.7164,0,0,-0.3838
05/01/2024 05:00,0.0859,0.9963,0.9659,0.2588,1,0.4469,0.2223,0.2246,0.5583,0.5502,0.4584,0.6121,0.5405,0.6272,0.5531,0.8109,0,0,-0.3459
05/01/2024 06:00,0.0859,0.9963,1,0,1,0.5023,0.2471,0.2552,0.6101,0.6632,0.5207,0.6984,0.6474,0.6214,0.4907,0.9013,0,0,-0.3214
05/01/2024 07:00,0.0859,0.9963,0.9659,-0.2588,1,0.4386,0.2186,0.22,0.6742,0.7729,0.6566,0.6518,0.6962,0.7541,0.6189,0.8669,0,0,-0.3122
05/01/2024 08:00,0.0859,0.9963,0.866,-0.5,1,0.5237,0.2569,0.2668,0.7163,0.8454,0.7558,0.809,0.7876,0.747,0.6835,0.7196,-0.006,-0.005,-0.3136
05/01/2024 09:00,0.0859,0.9963,0.7071,-0.7071,1,0.564,0.2749,0.2891,0.6781,0.8407,0.7289,0.6911,0.6812,0.8154,0.7467,0.6861,-0.041,-0.044,-0.3093
05/01/2024 10:00,0.0859,0.9963,0.5,-0.866,1,0.5663,0.2757,0.2906,0.6921,0.7811,0.7471,0.7911,0.7238,0.8105,0.7795,0.6976,-0.087,-0.103,-0.323
05/01/2024 11:00,0.0859,0.9963,0.2588,-0.9659,1,0.498,0.2451,0.2529,0.6338,0.7245,0.7631,0.8078,0.5827,0.796,0.6777,0.7179,-0.114,-0.165,-0.3699
05/01/2024 12:00,0.0859,0.9963,0,-1,1,0.4943,0.2437,0.2506,0.6289,0.707,0.7352,0.7463,0.6481,0.6593,0.8183,0.7942,-0.116,-0.182,-0.4353
05/01/2024 13:00,0.0859,0.9963,-0.2588,-0.9659,1,0.4991,0.2457,0.2534,0.653,0.7437,0.7276,0.6897,0.7617,0.6809,0.8779,0.8386,-0.104,-0.166,-0.498
05/01/2024 14:00,0.0859,0.9963,-0.5,-0.866,1,0.5389,0.2634,0.2755,0.6954,0.8016,0.8226,0.824,0.7907,0.8554,0.6902,0.7988,-0.06,-0.1,-0.5657
05/01/2024 15:00,0.0859,0.9963,-0.7071,-0.7071,1,0.516,0.2531,0.2629,0.7289,0.8858,0.8678,0.8,0.9291,0.8535,0.6717,0.8085,-0.012,-0.024,-0.6431
05/01/2024 16:00,0.0859,0.9963,-0.866,-0.5,1,0.9043,0.4183,0.486,0.796,0.9352,0.8839,0.9351,0.9345,0.8706,0.8066,0.9237,0,0,-0.7117
05/01/2024 17:00,0.0859,0.9963,-0.9659,-0.2588,1,1,0.4614,0.5386,0.8989,0.9633,1,1,1,1,1,1,0,0,-0.7574
05/01/2024 18:00,0.0859,0.9963,-1,0,1,1,0.47,0.53,0.8948,0.9446,1,1,1,1,1,1,0,0,-0.7812
05/01/2024 19:00,0.0859,0.9963,-0.9659,0.2588,1,0.5694,0.2771,0.2923,0.8952,0.904,1,1,1,1,1,1,0,0,-0.7786
05/01/2024 20:00,0.0859,0.9963,-0.866,0.5,1,0.5057,0.2486,0.2571,0.896,0.8413,1,1,1,1,1,1,0,0,-0.7742
05/01/2024 21:00,0.0859,0.9963,-0.7071,0.7071,1,0.51,0.2506,0.2594,0.8946,0.7769,1,1,1,1,1,1,0,0,-0.7824
05/01/2024 22:00,0.0859,0.9963,-0.5,0.866,1,0.51,0.2506,0.2594,0.883,0.7031,1,1,1,1,0.971,0.977,0,0,-0.7979
05/01/2024 23:00,0.0859,0.9963,-0.2588,0.9659,1,0.45,0.2237,0.2263,0.7401,0.6392,0.7807,1,0.8947,0.8647,0.7518,0.8372,0,0,-0.8126
06/01/2024 00:00,0.103,0.9947,0,1,0,0.5129,0.252,0.2609,0.6834,0.6207,0.731,0.9878,0.6428,0.8144,0.8294,0.8013,0,0,-0.8208
06/01/2024 01:00,0.103,0.9947,0.2588,0.9659,0,0.57,0.2774,0.2926,0.5646,0.6085,0.6227,0.7849,0.6424,0.6671,0.8418,0.5593,0,0,-0.8251
06/01/2024 02:00,0.103,0.9947,0.5,0.866,0,0.4643,0.2303,0.234,0.5173,0.5781,0.6052,0.6569,0.6113,0.612,0.7861,0.574,0,0,-0.8283
06/01/2024 03:00,0.103,0.9947,0.7071,0.7071,0,0.4417,0.22,0.2217,0.5051,0.558,0.6067,0.6148,0.5204,0.6595,0.6867,0.6861,0,0,-0.8283
06/01/2024 04:00,0.103,0.9947,0.866,0.5,0,0.4417,0.22,0.2217,0.4947,0.5407,0.5439,0.6081,0.4747,0.6519,0.6374,0.7902,0,0,-0.8211
06/01/2024 05:00,0.103,0.9947,0.9659,0.2588,0,0.4417,0.22,0.2217,0.5065,0.5446,0.4995,0.6289,0.5112,0.6797,0.6399,0.8033,0,0,-0.8083
06/01/2024 06:00,0.103,0.9947,1,0,0,0.4494,0.2234,0.226,0.5845,0.5856,0.5943,0.7231,0.6659,0.6235,0.6481,0.9362,0,0,-0.7819
06/01/2024 07:00,0.103,0.9947,0.9659,-0.2588,0,0.474,0.2346,0.2394,0.7248,0.6381,0.8287,0.9041,0.7379,0.8245,0.8104,0.8749,0,0,-0.753
06/01/2024 08:00,0.103,0.9947,0.866,-0.5,0,0.486,0.2397,0.2463,0.7291,0.6946,0.9021,0.8748,0.7501,0.87,0.7923,0.8005,-0.016,-0.005,-0.7164
06/01/2024 09:00,0.103,0.9947,0.7071,-0.7071,0,0.4843,0.2391,0.2452,0.6598,0.6383,0.8655,0.6954,0.7064,0.8168,0.7973,0.7723,-0.084,-0.041,-0.6802
06/01/2024 10:00,0.103,0.9947,0.5,-0.866,0,0.528,0.2586,0.2694,0.6029,0.4877,0.8,0.7319,0.6835,0.7142,0.6954,0.7816,-0.163,-0.084,-0.6433
06/01/2024 11:00,0.103,0.9947,0.2588,-0.9659,0,0.5209,0.2554,0.2655,0.5858,0.4243,0.791,0.7009,0.6948,0.7147,0.7836,0.7589,-0.28,-0.132,-0.6151
06/01/2024 12:00,0.103,0.9947,0,-1,0,0.5257,0.2574,0.2683,0.5907,0.4324,0.7537,0.6565,0.713,0.6874,0.8249,0.8338,-0.292,-0.137,-0.5951
06/01/2024 13:00,0.103,0.9947,-0.2588,-0.9659,0,0.564,0.2749,0.2891,0.7084,0.5247,0.8537,0.712,0.839,0.8125,0.8022,0.9685,-0.194,-0.102,-0.5601
06/01/2024 14:00,0.103,0.9947,-0.5,-0.866,0,0.492,0.2426,0.2494,0.7938,0.6286,0.938,0.7962,0.8623,0.8855,0.8928,0.9251,-0.09,-0.065,-0.5153
06/01/2024 15:00,0.103,0.9947,-0.7071,-0.7071,0,0.498,0.2451,0.2529,0.8226,0.7767,0.988,0.7879,0.9451,0.929,0.8058,0.8571,-0.02,-0.013,-0.4823
06/01/2024 16:00,0.103,0.9947,-0.866,-0.5,0,0.9154,0.4231,0.4923,0.864,0.8796,0.9679,0.864,1,0.8737,0.8051,1,0,0,-0.4713
06/01/2024 17:00,0.103,0.9947,-0.9659,-0.2588,0,1,0.4834,0.5166,0.9337,0.9265,1,1,1,0.9339,1,1,0,0,-0.4884
06/01/2024 18:00,0.103,0.9947,-1,0,0,1,0.5103,0.4897,0.9416,0.9116,1,1,1,1,1,1,0,0,-0.5084
06/01/2024 19:00,0.103,0.9947,-0.9659,0.2588,0,0.6169,0.2983,0.3186,0.9366,0.8655,1,1,1,1,1,1,0,0,-0.5372
06/01/2024 20:00,0.103,0.9947,-0.866,0.5,0,0.594,0.2883,0.3057,0.9285,0.8186,1,1,1,1,1,1,0,0,-0.5848
06/01/2024 21:00,0.103,0.9947,-0.7071,0.7071,0,0.5814,0.2826,0.2988,0.9134,0.7526,1,1,1,1,1,0.966,0,0,-0.6386
06/01/2024 22:00,0.103,0.9947,-0.5,0.866,0,0.57,0.2774,0.2926,0.8516,0.6979,1,0.9952,0.9713,1,0.8938,0.7778,0,0,-0.6714
06/01/2024 23:00,0.103,0.9947,-0.2588,0.9659,0,0.432,0.2157,0.2163,0.7174,0.6345,0.8037,0.9235,0.8257,0.7968,0.767,0.7624,0,0,-0.6949
07/01/2024 00:00,0.1201,0.9928,0,1,0,0.4229,0.2117,0.2112,0.6258,0.6277,0.6863,0.8795,0.5838,0.7745,0.699,0.7407,0,0,-0.714
07/01/2024 01:00,0.1201,0.9928,0.2588,0.9659,0,0.5231,0.2566,0.2665,0.5509,0.6109,0.5749,0.7604,0.5812,0.7127,0.6982,0.6116,0,0,-0.7261
07/01/2024 02:00,0.1201,0.9928,0.5,0.866,0,0.4463,0.222,0.2243,0.4938,0.5862,0.5073,0.7393,0.5581,0.6075,0.6517,0.5373,0,0,-0.7214
