day,hour,soc,action_scalar,action_power,demand_delta,import_price,export_price,spread,net_community,raw_demand,modified_demand
91,22,0.0,-1.0,-0.4,-0.0,0.48030000925064087,0.23739999532699585,0.24290001392364502,0.5450000166893005,0.652400016784668,0.652400016784668
91,23,0.0,-1.0,-0.4,-0.0,0.4805999994277954,0.23739999532699585,0.24320000410079956,0.4596000015735626,0.5982999801635742,0.5982999801635742
92,0,0.0,-1.0,-0.4,-0.0,0.44999998807907104,0.22370000183582306,0.22629998624324799,0.4113999903202057,0.5841000080108643,0.5841000080108643
92,1,0.0,-1.0,-0.4,-0.0,0.44999998807907104,0.22370000183582306,0.22629998624324799,0.34150001406669617,0.5687999725341797,0.5687999725341797
92,2,0.0,-1.0,-0.4,-0.0,0.44999998807907104,0.22370000183582306,0.22629998624324799,0.32499998807907104,0.5350000262260437,0.5350000262260437
92,3,0.0,-0.5210098624229431,-0.20840394496917725,-0.0,0.4489000141620636,0.22310000658035278,0.22580000758171082,0.3086000084877014,0.5087000131607056,0.5087000131607056
92,4,0.0,-0.3958255350589752,-0.1583302140235901,-0.0,0.44999998807907104,0.22370000183582306,0.22629998624324799,0.2980000078678131,0.49970000982284546,0.49970000982284546
92,5,0.0,-0.898734450340271,-0.35949378013610844,-0.0,0.4830999970436096,0.2386000007390976,0.24449999630451202,0.2985000014305115,0.5145000219345093,0.5145000219345093
92,6,0.0,-0.8620684146881104,-0.34482736587524415,-0.0,0.48339998722076416,0.2386000007390976,0.24479998648166656,0.3001999855041504,0.6036999821662903,0.6036999821662903
92,7,0.0,-1.0,-0.4,-0.0,0.5479999780654907,0.2676999866962433,0.28029999136924744,0.3903000056743622,0.6944000124931335,0.6944000124931335
92,8,0.0,-1.0,-0.4,-0.0,0.5699999928474426,0.2773999869823456,0.29260000586509705,0.36820000410079956,0.6769999861717224,0.6769999861717224
92,9,0.0,-1.0,-0.4,-0.0,0.527999997138977,0.25859999656677246,0.2694000005722046,0.2930999994277954,0.628600001335144,0.628600001335144
92,10,0.006438187211751938,0.016942597925662994,0.006777039170265198,0.006777039170265198,0.48539999127388,0.23970000445842743,0.24569998681545258,0.19359999895095825,0.5910999774932861,0.597877025604248
92,11,0.38643818721175194,1.0,0.4,0.4,0.4657000005245209,0.2305999994277954,0.23510000109672546,0.15919999778270721,0.5746999979019165,0.9746999740600586
92,12,0.7664381872117519,1.0,0.4,0.4,0.46799999475479126,0.23170000314712524,0.23629999160766602,0.1875,0.5914000272750854,0.9914000034332275
92,13,1.0,1.0,0.4,0.24585453977710323,0.49799999594688416,0.2451000064611435,0.25290000438690186,0.2632000148296356,0.6223999857902527,0.8682545255673559
92,14,1.0,1.0,0.4,0.0,0.5440000295639038,0.26570001244544983,0.278300017118454,0.27799999713897705,0.6887999773025513,0.6887999773025513
92,15,1.0,1.0,0.4,0.0,0.5400000214576721,0.2639999985694885,0.2760000228881836,0.353300005197525,0.7573999762535095,0.7573999762535095
92,16,0.6,-1.0,-0.4,-0.38,0.9900000095367432,0.45660001039505005,0.5333999991416931,0.5138000249862671,0.8109999895095825,0.4309999942779541
92,17,0.19999999999999996,-1.0,-0.4,-0.38,1.0,0.4819999933242798,0.5180000066757202,0.6467999815940857,0.8434000015258789,0.4634000062942505
92,18,0.0,-1.0,-0.4,-0.18999999999999995,1.0,0.48339998722076416,0.5166000127792358,0.7174000144004822,0.8432000279426575,0.6532000279426575
92,19,0.0,-1.0,-0.4,-0.0,0.5400000214576721,0.2639999985694885,0.2760000228881836,0.7028999924659729,0.814300000667572,0.814300000667572
92,20,0.0,-1.0,-0.4,-0.0,0.5285999774932861,0.258899986743927,0.26969999074935913,0.6564000248908997,0.758899986743927,0.758899986743927
92,21,0.0,-1.0,-0.4,-0.0,0.5291000008583069,0.2590999901294708,0.27000001072883606,0.6110000014305115,0.7034000158309937,0.7034000158309937
92,22,0.0,-1.0,-0.4,-0.0,0.492000013589859,0.2425999939441681,0.24940001964569092,0.5444999933242798,0.6452000141143799,0.6452000141143799
92,23,0.0,-1.0,-0.4,-0.0,0.5128999948501587,0.25200000405311584,0.26089999079704285,0.4668999910354614,0.5943999886512756,0.5943999886512756
93,0,0.0,-1.0,-0.4,-0.0,0.43369999527931213,0.21660000085830688,0.21709999442100525,0.4645000100135803,0.5813999772071838,0.5813999772071838
93,1,0.0,-1.0,-0.4,-0.0,0.4514000117778778,0.22429999709129333,0.22710001468658447,0.41839998960494995,0.5633999705314636,0.5633999705314636
93,2,0.0,-1.0,-0.4,-0.0,0.44600000977516174,0.22200000286102295,0.2240000069141388,0.384799987077713,0.5324000120162964,0.5324000120162964
93,3,0.0,-1.0,-0.4,-0.0,0.45969998836517334,0.2280000001192093,0.23169998824596405,0.36640000343322754,0.49889999628067017,0.49889999628067017
93,4,0.0,-1.0,-0.4,-0.0,0.43799999356269836,0.218299999833107,0.21969999372959137,0.3248000144958496,0.4862000048160553,0.4862000048160553
93,5,0.0,-1.0,-0.4,-0.0,0.4489000141620636,0.22310000658035278,0.22580000758171082,0.30399999022483826,0.4830000102519989,0.4830000102519989
93,6,0.0,-1.0,-0.4,-0.0,0.47769999504089355,0.23600000143051147,0.24169999361038208,0.3188999891281128,0.5271000266075134,0.5271000266075134
93,7,0.0,-1.0,-0.4,-0.0,0.4602999985218048,0.22830000519752502,0.23199999332427979,0.3596999943256378,0.5788999795913696,0.5788999795913696
93,8,0.0,-1.0,-0.4,-0.0,0.5002999901771545,0.24629999697208405,0.2540000081062317,0.3986999988555908,0.5178999900817871,0.5178999900817871
93,9,0.0,-1.0,-0.4,-0.0,0.5170999765396118,0.25369998812675476,0.26339998841285706,0.4056999981403351,0.3319000005722046,0.3319000005722046
93,10,0.0,-1.0,-0.4,-0.0,0.4814000129699707,0.23770000040531158,0.24370001256465912,0.46000000834465027,0.20419999957084656,0.20419999957084656
93,11,0.17342359960079193,0.45637789368629456,0.18255115747451783,0.18255115747451783,0.4666000008583069,0.23109999299049377,0.2355000078678131,0.5102999806404114,0.14790000021457672,0.3304511606693268
93,12,0.5534235996007919,1.0,0.4,0.4,0.4620000123977661,0.22910000383853912,0.232900008559227,0.5582000017166138,0.2117999941110611,0.6118000149726868
93,13,0.9334235996007919,1.0,0.4,0.4,0.47290000319480896,0.23399999737739563,0.23890000581741333,0.555400013923645,0.24120000004768372,0.6412000060081482
