timestamp,time_year_sin,time_year_cos,time_day_sin,time_day_cos,import_price,export_price,1_Prosumer,2_Prosumer,3_Prosumer,4_Prosumer,5_Buyer,6_Buyer,7_Seller,8_Seller,9_Seller,10_Prosumer,10_Prosumer_Raw,10_Prosumer_SoC,10_Prosumer_Final,State,Price_Floor_20,Price_Median_50,Price_Ceil_80
01/01/2024 00:00,0.0172,0.9999,0.0,1.0,7.58,4.17,-5.034282900000001,-7.207822,-5.815376,-5.6978860000000005,-5.919980000000001,-4.846652,0.0,0.0,2.3903789000000004,-4.0545420000000005,0.5349,0.0,0.5349,Shortage,,,
01/01/2024 01:00,0.0172,0.9999,0.2588,0.9659,14.66,7.34,-7.186577999999999,-10.420328,-10.756042,-8.87663,-9.407322,-7.875352,0.0,0.0,4.165152,-7.734615999999999,0.5276,0.0,0.5276,Shortage,,,
01/01/2024 02:00,0.0172,0.9999,0.5,0.866,6.55,3.71,-3.5876595999999994,-4.4114249999999995,-4.277805,-3.6922349999999997,-3.9922250000000004,-3.35491,0.0,0.0,2.0005946,-3.2199799999999996,0.4916,0.0,0.4916,Shortage,,,
01/01/2024 03:00,0.0172,0.9999,0.7071,0.7071,5.21,3.11,-2.3175489999999996,-3.580833,-3.415676,-2.9504230000000002,-2.689402,-2.9816830000000003,0.0,0.0,1.6251399999999998,-2.395558,0.4598,0.0,0.4598,Shortage,,,
01/01/2024 04:00,0.0172,0.9999,0.866,0.5,2.31,1.81,-1.09797,-1.413027,-1.277199,-1.213905,-1.1392920000000002,-1.61469,0.0,0.0,0.884988,-1.017786,0.4406,0.0,0.4406,Shortage,,,
01/01/2024 05:00,0.0172,0.9999,0.9659,0.2588,2.1,1.72,-0.9560801999999999,-1.07583,-1.04076,-1.08465,-0.93408,-1.70079,0.0,0.0,0.8120202,-0.91959,0.4379,0.0,0.4379,Shortage,,,
01/01/2024 06:00,0.0172,0.9999,1.0,0.0,0.21,0.87,-0.114093,-0.109641,-0.12669299999999997,-0.100905,-0.084357,-0.17093999999999998,0.0,0.0,0.393501,-0.09668399999999999,0.4604,0.0,0.4604,Shortage,,,
01/01/2024 07:00,0.0172,0.9999,0.9659,-0.2588,5.25,3.13,-2.0597802,-3.07965,-3.0471000000000004,-2.6292,-2.291625,-3.546375,0.0,0.0,1.5059052,-2.555175,0.4867,0.0,0.4867,Shortage,,,
01/01/2024 08:00,0.0172,0.9999,0.866,-0.5,5.88,3.41,-2.5097802000000002,-3.8067119999999997,-3.934308,-3.0334920000000003,-2.661288,-3.276924,0.021942,0.010971,1.6295592,-3.059952,0.5204,0.0,0.5204,Shortage,,,
01/01/2024 09:00,0.0172,0.9999,0.7071,-0.7071,10.08,5.29,-3.4979471999999996,-6.746544,-7.02576,-5.3948160000000005,-5.1438239999999995,-5.08032,0.224991,0.161532,2.5025922,-4.69224,0.4655,0.0,0.4655,Shortage,,,
01/01/2024 10:00,0.0172,0.9999,0.5,-0.866,10.08,5.29,-3.1009266000000006,-8.498448,-6.585264,-4.644864,-6.0580799999999995,-5.127696,0.351909,0.294219,2.4195186,-3.809232,0.3779,0.0,0.3779,Shortage,,,
01/01/2024 11:00,0.0172,0.9999,0.2588,-0.9659,14.91,7.45,-5.1832254,-13.49355,-11.835557999999999,-8.501682,-11.413604999999999,-8.987748,0.524544,0.49995599999999996,3.3431483999999996,-5.883486,0.3946,0.0,0.3946,Shortage,,,
01/01/2024 12:00,0.0172,0.9999,0.0,-1.0,11.55,5.95,-5.281605,-10.0023,-9.83829,-6.40794,-8.933925,-9.188025,0.39059999999999995,0.31899,2.587725,-5.77038,0.4996,0.0,0.4996,Shortage,,,
01/01/2024 13:00,0.0172,0.9999,-0.2588,-0.9659,15.81,7.86,-8.845854,-13.699365000000002,-14.478798,-10.365036,-13.021116000000001,-13.871694,0.2942700000000001,0.22503,3.3321750000000003,-9.634614000000001,0.6094,0.0,0.6094,Shortage,,,
01/01/2024 14:00,0.0172,0.9999,-0.5,-0.866,14.45,7.25,-9.002992,-11.646700000000001,-14.262149999999998,-10.396775,-11.834549999999998,-11.477635,0.07172999999999999,0.07172999999999999,3.001502,-10.21037,0.7066,0.0,0.7066,Shortage,,,
01/01/2024 15:00,0.0172,0.9999,-0.7071,-0.7071,12.6,6.42,-8.282537999999999,-11.3715,-12.1023,-9.6894,-9.99306,-9.65286,0.0,0.0,2.540718,-9.75114,0.7739,0.0,0.7739,Shortage,,,
01/01/2024 16:00,0.0172,0.9999,-0.866,-0.5,32.51,15.02,-24.056946499999995,-32.51,-32.51,-28.690074999999997,-28.498266,-26.440383,0.0,0.0,5.6595375,-26.915028999999997,0.8279,0.0,0.8279,Shortage,,,
01/01/2024 17:00,0.0172,0.9999,-0.9659,-0.2588,34.86,16.07,-27.1927569,-34.86,-34.86,-31.290335999999996,-34.86,-28.853621999999998,0.0,0.0,5.6736789000000005,-29.174333999999998,0.8369,0.0,0.8369,Shortage,,,
01/01/2024 18:00,0.0172,0.9999,-1.0,0.0,33.18,15.32,-28.161243600000002,-33.18,-33.18,-33.18,-33.18,-33.18,0.0,0.0,4.885473600000001,-26.570543999999998,0.8008,0.0,0.8008,Shortage,,,
01/01/2024 19:00,0.0172,0.9999,-0.9659,0.2588,15.12,7.55,-12.6681066,-15.12,-15.12,-15.12,-13.415975999999999,-14.551487999999999,0.0,0.0,2.1249306000000003,-11.353608,0.7509,0.0,0.7509,Shortage,,,
01/01/2024 20:00,0.0172,0.9999,-0.866,0.5,10.92,5.67,-9.692718000000001,-10.91454,-10.518144,-10.164335999999999,-9.095267999999999,-8.734908,0.0,0.0,1.4000700000000001,-7.457267999999999,0.6829,0.0,0.6829,Shortage,,,
01/01/2024 21:00,0.0172,0.9999,-0.7071,0.7071,15.12,7.55,-12.267912599999999,-14.224896,-13.282919999999999,-12.091463999999998,-11.802672,-10.921176,0.0,0.0,1.6763526000000002,-9.319968,0.6164,0.0,0.6164,Shortage,,,
01/01/2024 22:00,0.0172,0.9999,-0.5,0.866,10.75,5.59,-8.4149538,-10.75,-9.16545,-8.431225,-8.21945,-7.992625,0.0,0.0,1.1436537999999998,-5.950125,0.5535,0.0,0.5535,Shortage,,,
01/01/2024 23:00,0.0172,0.9999,-0.2588,0.9659,3.02,2.13,-2.2335223,-2.70894,-2.165642,-2.016454,-1.911962,-2.297314,0.0,0.0,0.4076303,-2.698068,0.4934,0.38,0.8934,Shortage,5.234,10.835,15.12
02/01/2024 00:00,0.0344,0.9994,0.0,1.0,-1.93,0.0,1.38188,1.52084,1.1657199999999999,1.3490699999999998,1.3471399999999998,1.3610360000000001,0.0,0.0,0.0,1.7144190000000001,0.4883,0.76,0.8883000000000001,Shortage,4.772000000000001,10.75,15.12
02/01/2024 01:00,0.0344,0.9994,0.2588,0.9659,1.47,1.44,-0.8493267000000001,-0.901845,-0.8906729999999999,-0.8414280000000001,-0.9712289999999999,-0.786744,0.0,0.0,0.2927847,-1.0706474210526316,0.4757,1.0,0.7283315789473684,Shortage,3.02,10.415,15.12
02/01/2024 02:00,0.0344,0.9994,0.5,0.866,2.39,1.85,-1.2931082,-1.2492530000000002,-1.44356,-1.110633,-1.3682750000000001,-1.160584,0.0,0.0,0.39279520000000007,-1.102746,0.4614,1.0,0.4614,Shortage,2.516,10.08,15.078
02/01/2024 03:00,0.0344,0.9994,0.7071,0.7071,2.54,1.92,-1.3809758,-1.307084,-1.393444,-1.240536,-1.370838,-1.4404340000000002,0.0,0.0,0.4358418,-1.140206,0.4489,1.0,0.4489,Shortage,2.45,10.08,15.036
02/01/2024 04:00,0.0344,0.9994,0.866,0.5,3.15,2.19,-1.3744800000000001,-1.59894,-1.5948449999999998,-1.46979,-1.6269749999999998,-1.9151999999999998,0.0,0.0,0.53721,-1.4039549999999998,0.4457,1.0,0.4457,Shortage,2.48,10.08,14.994
02/01/2024 05:00,0.0344,0.9994,0.9659,0.2588,1.05,1.25,-0.46777500000000005,-0.53844,-0.50736,-0.482055,-0.50652,-0.8337000000000001,0.0,0.0,0.30224999999999996,-0.48909,0.4658,1.0,0.4658,Shortage,2.374,8.83,14.952
02/01/2024 06:00,0.0344,0.9994,1.0,0.0,7.35,4.07,-2.9908295999999996,-4.469535,-4.204199999999999,-3.0524549999999997,-3.2207699999999995,-5.82414,0.0,0.0,1.0893846000000003,-4.0425,0.55,1.0,0.55,Shortage,2.39,7.58,14.91
02/01/2024 07:00,0.0344,0.9994,0.9659,-0.2588,11.55,5.95,-5.509119,-7.553700000000001,-7.516740000000001,-6.107640000000001,-6.224295000000001,-8.094240000000001,0.0,0.0,1.604064,-2.8724850000000006,0.6487,0.6,0.24870000000000003,Shortage,2.42,8.83,14.86
02/01/2024 08:00,0.0344,0.9994,0.866,-0.5,13.44,6.8,-6.05436,-8.854272,-9.594816,-8.706432,-7.189056,-8.30592,0.0,0.0,1.843608,-4.619328,0.7437,0.19999999999999996,0.3437,Shortage,2.45,10.08,14.81
02/01/2024 09:00,0.0344,0.9994,0.7071,-0.7071,17.39,8.56,-10.4982703,-11.000914000000002,-12.487759,-12.004317,-10.713979,-10.39922,0.07554400000000001,0.12275900000000001,2.3144793000000004,-10.609639000000001,0.8101,0.0,0.6101000000000001,Shortage,2.48,10.08,14.994
02/01/2024 10:00,0.0344,0.9994,0.5,-0.866,14.15,7.12,-8.790358300000001,-9.56257,-10.718625,-8.89752,-9.411165,-9.490404999999999,0.15646000000000002,0.21904400000000002,1.8704793000000002,-11.63696,0.8224,0.0,0.8224,Shortage,2.5100000000000002,10.08,14.952
02/01/2024 11:00,0.0344,0.9994,0.2588,-0.9659,17.47,8.6,-9.991850499999998,-12.747859,-12.290144999999999,-9.376148999999998,-11.778274,-11.662971999999998,0.322558,0.303584,2.2816235,-14.311424,0.8192,0.0,0.8192,Shortage,2.54,10.415,15.12
02/01/2024 12:00,0.0344,0.9994,0.0,-1.0,18.19,8.92,-10.419900199999997,-15.883508,-13.717079,-11.567021,-11.381483000000001,-13.986291000000001,0.34464500000000003,0.42342099999999994,2.4085762,-15.175917000000002,0.8343,0.0,0.8343,Shortage,2.636,10.75,15.12
02/01/2024 13:00,0.0344,0.9994,-0.2588,-0.9659,19.32,9.43,-11.784227099999999,-16.505076,-14.3934,-13.411944,-13.203288,-17.97726,0.29173200000000005,0.541788,2.6141271,-15.682044,0.8117,0.0,0.8117,Shortage,2.732,10.835,15.534
02/01/2024 14:00,0.0344,0.9994,-0.5,-0.866,17.85,8.77,-11.8242744,-17.2788,-15.345645000000001,-11.490045000000002,-12.511065,-16.066785000000003,0.28066199999999997,0.261306,2.4804713999999994,-14.510265,0.8129,0.0,0.8129,Shortage,2.8280000000000003,10.92,16.442000000000004
02/01/2024 15:00,0.0344,0.9994,-0.7071,-0.7071,15.2,7.59,-12.806231400000001,-11.741999999999999,-12.65096,-11.260159999999999,-10.863439999999999,-12.77408,0.016701999999999998,0.033403999999999996,2.1328454,-12.98992,0.8546,0.0,0.8546,Shortage,2.9240000000000004,11.235,16.126000000000005
02/01/2024 16:00,0.0344,0.9994,-0.866,-0.5,30.45,14.1,-24.175670999999998,-29.405565,-23.982419999999998,-22.645665,-23.425185,-26.72901,0.0,0.0,3.801576,-27.234479999999998,0.8944,0.0,0.8944,Shortage,3.02,11.55,17.39
02/01/2024 17:00,0.0344,0.9994,-0.9659,-0.2588,30.87,14.29,-26.829343800000004,-30.87,-29.048669999999998,-25.788798000000003,-29.999466,-29.601243,0.0,0.0,3.6058428,-28.616490000000002,0.927,0.0,0.927,Shortage,3.0460000000000003,11.55,17.454
02/01/2024 18:00,0.0344,0.9994,-1.0,0.0,30.45,14.1,-27.2023995,-30.45,-30.45,-29.405565,-30.45,-30.45,0.0,0.0,3.4727145,-27.31365,0.897,0.0,0.897,Shortage,3.072,11.55,17.698
02/01/2024 19:00,0.0344,0.9994,-0.9659,0.2588,15.9,7.9,-14.24544,-15.5502,-15.9,-15.9,-15.9,-15.9,0.0,0.0,1.9992600000000003,-13.2765,0.835,0.0,0.835,Shortage,3.098,12.075,17.622
02/01/2024 20:00,0.0344,0.9994,-0.866,0.5,16.78,8.29,-14.8735705,-16.78,-16.78,-16.682676,-16.031612000000003,-16.78,0.0,0.0,2.2801804999999997,-13.132028,0.7826,0.0,0.7826,Shortage,3.124,12.6,17.546
02/01/2024 21:00,0.0344,0.9994,-0.7071,0.7071,15.9,7.9,-13.959599999999998,-15.9,-15.9,-13.58496,-12.92352,-15.9,0.0,0.0,2.3446500000000006,-11.454360000000001,0.7204,0.0,0.7204,Shortage,3.15,13.02,17.47
02/01/2024 22:00,0.0344,0.9994,-0.5,0.866,13.23,6.7,-11.0382048,-12.810609000000001,-13.23,-11.113199999999999,-11.387061000000001,-12.319776000000001,0.0,0.0,2.1000168,-8.624637,0.6519,0.0,0.6519,Shortage,3.562000000000002,13.23,17.454
02/01/2024 23:00,0.0344,0.9994,-0.2588,0.9659,16.38,8.11,-12.455347499999998,-14.719067999999998,-13.498758,-11.911535999999998,-13.402116,-12.450437999999998,0.0,0.0,2.6945054999999996,-9.357894,0.5713,0.0,0.5713,Shortage,3.9740000000000006,13.335,17.438
03/01/2024 00:00,0.0516,0.9987,0.0,1.0,14.28,7.17,-10.993267499999998,-11.68104,-9.740388,-10.220196,-10.93848,-10.914204,0.0,0.0,2.5495035,-7.995371999999999,0.5599,0.0,0.5599,Shortage,3.9740000000000006,13.795,17.438
03/01/2024 01:00,0.0516,0.9987,0.2588,0.9659,17.28,8.52,-9.4634244,-11.558592,-12.379392000000001,-10.179648,-14.090112000000001,-10.589184000000001,0.0,0.0,3.2218883999999997,-9.552384,0.5528,0.0,0.5528,Shortage,3.9740000000000006,13.795,17.438
03/01/2024 02:00,0.0516,0.9987,0.5,0.866,15.48,7.71,-6.6013497,-9.238464,-9.913392,-8.48304,-10.918044,-7.552692,0.0,0.0,3.2174217,-8.286444,0.5353,0.0,0.5353,Shortage,3.9740000000000006,14.215,17.438
03/01/2024 03:00,0.0516,0.9987,0.7071,0.7071,15.54,7.74,-6.48048,-8.270388,-9.292919999999999,-8.996106,-10.548551999999999,-9.25407,0.0,0.0,3.534096,-8.124312,0.5228,0.0,0.5228,Shortage,3.9900000000000007,14.364999999999998,17.438
03/01/2024 04:00,0.0516,0.9987,0.866,0.5,13.96,7.03,-4.879585799999999,-7.109828,-8.080048,-7.666832000000001,-8.181956,-9.3183,0.0,0.0,3.6189978000000003,-7.221508,0.5173,0.0,0.5173,Shortage,5.502,14.364999999999998,17.438
03/01/2024 05:00,0.0516,0.9987,0.9659,0.2588,15.41,7.68,-3.9534681,-6.9645465,-8.665043,-8.409237,-7.433784,-12.4821,0.0,0.0,4.388797599999999,-8.29058,0.538,0.0,0.538,Shortage,6.468,14.68,17.438
03/01/2024 06:00,0.0516,0.9987,1.0,0.0,15.96,7.92,-4.3899168,-6.88893,-9.199344000000002,-8.696604,-7.000056,-12.905256,0.0,0.0,4.8740988,-10.051608000000002,0.6298,0.0,0.6298,Shortage,8.442,15.015,17.438
03/01/2024 07:00,0.0516,0.9987,0.9659,-0.2588,16.13,8.0,-4.6224185,-7.4405502,-10.200612,-9.036026,-6.652011999999999,-11.053889,0.0,0.0,5.189975700000001,-11.731348999999998,0.7273,0.0,0.7273,Shortage,10.08,15.12,17.438
03/01/2024 08:00,0.0516,0.9987,0.866,-0.5,15.97,7.93,-5.421467999999999,-8.470488,-10.752601,-9.9014,-9.211496,-9.261003,0.052404,0.034936,5.3277399999999995,-12.563599,0.7867,0.0,0.7867,Shortage,10.348,15.16,17.438
03/01/2024 09:00,0.0516,0.9987,0.7071,-0.7071,16.23,8.05,-6.179222399999999,-10.571905800000001,-10.900068,-10.484580000000001,-10.586829,-10.804311,0.407928,0.35472000000000004,5.661331199999999,-12.230928,0.7536,0.0,0.7536,Shortage,10.818,15.305,17.438
03/01/2024 10:00,0.0516,0.9987,0.5,-0.866,16.38,8.11,-6.930643499999999,-13.482304199999998,-12.149046,-10.330866,-12.368538,-10.915631999999999,0.7864559999999999,0.589842,5.8278177,-11.264525999999998,0.6877,0.0,0.6877,Shortage,11.172,15.445,17.438
03/01/2024 11:00,0.0516,0.9987,0.2588,-0.9659,16.38,8.11,-6.158486700000001,-14.4548946,-14.335776,-10.63062,-13.264523999999998,-12.884507999999999,0.741771,0.6434639999999999,5.8260303,-10.76166,0.657,0.0,0.657,Shortage,11.172,15.51,17.438
03/01/2024 12:00,0.0516,0.9987,0.0,-1.0,16.78,8.29,-6.6568476,-12.3393766,-15.471160000000001,-12.381962000000001,-14.138828000000002,-14.088488000000002,0.612313,0.630591,5.9385221999999995,-11.150310000000001,0.6645,0.0,0.6645,Shortage,11.172,15.675,17.438
03/01/2024 13:00,0.0516,0.9987,-0.2588,-0.9659,17.64,8.68,-9.4666824,-16.133544,-15.611400000000001,-14.856408,-13.849164,-17.454780000000003,0.43092,0.47880000000000006,6.0750144,-12.2157,0.6925,0.0,0.6925,Shortage,11.172,15.719999999999999,17.572
03/01/2024 14:00,0.0516,0.9987,-0.5,-0.866,15.75,7.83,-8.229369599999998,-13.745025,-13.672575,-12.6252,-12.55905,-15.75,0.232794,0.250038,5.3525376,-12.31965,0.7822,0.0,0.7822,Shortage,11.172,15.825,17.572
03/01/2024 15:00,0.0516,0.9987,-0.7071,-0.7071,15.12,7.55,-7.910487000000001,-13.580784,-12.805128,-11.754287999999999,-13.4568,-14.255135999999998,0.024921000000000002,0.041535,5.092191000000001,-13.021344,0.8612,0.0,0.8612,Shortage,11.172,15.825,17.572
03/01/2024 16:00,0.0516,0.9987,-0.866,-0.5,32.51,15.02,-19.882446299999998,-32.51,-32.51,-29.379286999999998,-32.51,-32.51,0.0,0.0,10.425287299999999,-29.948211999999998,0.9212,0.0,0.9212,Shortage,11.172,15.825,17.572
03/01/2024 17:00,0.0516,0.9987,-0.9659,-0.2588,34.42,15.88,-23.792686600000003,-34.42,-34.213480000000004,-34.199712000000005,-34.42,-34.42,0.0,0.0,11.294784600000002,-32.795376,0.9528,0.0,0.9528,Shortage,11.172,15.825,17.572
03/01/2024 18:00,0.0516,0.9987,-1.0,0.0,33.18,15.32,-22.6724262,-33.18,-32.396952,-33.18,-33.18,-33.18,0.0,0.0,11.1821922,-31.122839999999997,0.938,0.0,0.938,Shortage,11.172,15.825,17.572
03/01/2024 19:00,0.0516,0.9987,-0.9659,0.2588,17.81,8.75,-12.3125732,-17.325567999999997,-17.81,-17.81,-17.81,-17.81,0.0,0.0,6.5100752,-15.915015999999998,0.8936,0.0,0.8936,Shortage,11.172,15.9,17.742
03/01/2024 20:00,0.0516,0.9987,-0.866,0.5,15.96,7.92,-10.9577532,-15.237012,-15.96,-15.96,-15.96,-15.96,0.0,0.0,6.030901200000001,-13.202112000000001,0.8272,0.0,0.8272,Shortage,12.222000000000001,15.93,17.742
03/01/2024 21:00,0.0516,0.9987,-0.7071,0.7071,16.04,7.96,-10.9546904,-15.624564,-16.04,-15.5989,-13.548988,-15.701555999999998,0.0,0.0,6.131462400000001,-12.106992,0.7548,0.0,0.7548,Shortage,12.222000000000001,15.96,17.742
03/01/2024 22:00,0.0516,0.9987,-0.5,0.866,15.98,7.93,-10.849091,-14.912536000000001,-15.98,-14.474684000000002,-12.165574,-14.639278000000001,0.0,0.0,6.186127,-10.628298000000001,0.6651,0.0,0.6651,Shortage,13.314,15.965,17.742
03/01/2024 23:00,0.0516,0.9987,-0.2588,0.9659,14.68,7.35,-8.889424599999998,-13.317696,-14.274832,-11.691151999999999,-10.343528,-12.761323999999998,0.0,0.0,5.7567126,-8.731664,0.5948,0.0,0.5948,Shortage,13.648,15.965,17.742
04/01/2024 00:00,0.0688,0.9976,0.0,1.0,14.15,7.12,-7.5111531,-13.806155,-11.958165,-12.318990000000001,-10.248845000000001,-11.07662,0.0,0.0,5.7084431,-8.2636,0.584,0.0,0.584,Shortage,14.036000000000001,15.965,17.742
04/01/2024 01:00,0.0688,0.9976,0.2588,0.9659,16.17,8.02,-6.388588499999999,-11.826435000000002,-12.551154000000002,-13.296591000000001,-14.721168,-11.133045000000001,0.0,0.0,6.556453499999999,-9.325239000000002,0.5767,0.0,0.5767,Shortage,14.15,15.975000000000001,17.742
04/01/2024 02:00,0.0688,0.9976,0.5,0.866,14.55,7.29,-5.6608992,-9.2162406,-11.172945,-9.425490000000002,-10.98525,-8.663070000000001,0.0,0.0,5.9943648,-8.120355000000002,0.5581,0.0,0.5581,Shortage,14.202,15.975000000000001,17.742
04/01/2024 03:00,0.0688,0.9976,0.7071,0.7071,14.15,7.12,-4.857300700000001,-8.1016768,-11.055395,-9.770575000000001,-10.25309,-8.893275,0.0,0.0,5.8868075,-13.26421,0.5374,0.38,0.9374,Shortage,14.202,15.975000000000001,17.742
04/01/2024 04:00,0.0688,0.9976,0.866,0.5,14.15,7.12,-4.4270357,-6.5809684,-9.405505,-9.42107,-8.77583,-10.17385,0.0,0.0,5.919664100000001,-13.11705,0.527,0.76,0.927,Shortage,14.202,15.975000000000001,17.742
04/01/2024 05:00,0.0688,0.9976,0.9659,0.2588,14.15,7.12,-3.8864664,-6.133649500000001,-9.60219,-9.665865,-7.91551,-11.644035,0.0,0.0,5.9321809000000005,-11.324691842105263,0.5477,1.0,0.8003315789473684,Shortage,14.202,15.975000000000001,17.742
04/01/2024 06:00,0.0688,0.9976,1.0,0.0,16.48,8.16,-4.311664,-6.892604800000001,-11.338239999999999,-10.013248,-8.258128,-14.092048,0.0,0.0,6.842012800000001,-4.0524320000000005,0.6459,0.6,0.2459,Shortage,14.388,16.009999999999998,17.742
04/01/2024 07:00,0.0688,0.9976,0.9659,-0.2588,16.17,8.02,-5.076591,-7.912685999999999,-10.725561,-10.696455,-9.300984000000001,-11.757207000000001,0.0,0.0,6.7039979999999995,-5.8761779999999995,0.7634,0.19999999999999996,0.36339999999999995,Shortage,14.602,16.085,17.742
04/01/2024 08:00,0.0688,0.9976,0.866,-0.5,16.7,8.25,-5.9599535,-9.300672999999998,-11.855329999999999,-11.61986,-9.69435,-10.13356,0.17280500000000001,0.03638,6.836711500000001,-10.402429999999999,0.8229,0.0,0.6229,Shortage,14.856,16.15,17.742
04/01/2024 09:00,0.0688,0.9976,0.7071,-0.7071,19.11,9.33,-8.3072172,-13.142846399999998,-13.774488,-14.280902999999999,-13.564278,-11.481288,0.7627919999999999,0.371088,7.6042116,-14.521689,0.7599,0.0,0.7599,Shortage,14.856,16.15,17.834
04/01/2024 10:00,0.0688,0.9976,0.5,-0.866,18.48,9.05,-7.176972599999999,-9.9589605,-13.000680000000001,-11.466840000000001,-17.591112,-12.889800000000001,1.219146,0.539622,7.2219411000000004,-12.623688000000001,0.6831,0.0,0.6831,Shortage,15.152,16.17,18.054000000000002
04/01/2024 11:00,0.0688,0.9976,0.2588,-0.9659,16.23,8.05,-5.521216800000001,-10.285048800000002,-11.610942000000001,-11.727798,-14.70438,-12.646416,0.7537800000000001,0.43453200000000003,6.360129599999999,-11.146764,0.6868,0.0,0.6868,Shortage,15.152,16.17,18.054000000000002
04/01/2024 12:00,0.0688,0.9976,0.0,-1.0,16.8,8.3,-7.531874999999999,-13.8264,-15.640800000000002,-13.22328,-16.8,-14.95368,0.5124000000000001,0.41175,6.572445000000001,-12.51768,0.7451,0.0,0.7451,Shortage,15.152,16.17,17.834
04/01/2024 13:00,0.0688,0.9976,-0.2588,-0.9659,18.56,9.09,-8.326341,-16.533248,-16.364352,-14.979776,-18.56,-18.474624,0.37136899999999995,0.31114699999999995,7.196528999999999,-15.118975999999998,0.8146,0.0,0.8146,Shortage,15.152,16.17,17.834
04/01/2024 14:00,0.0688,0.9976,-0.5,-0.866,19.45,9.48,-10.809757799999998,-18.475555,-18.358855,-17.24437,-19.45,-19.105735,0.167632,0.146678,7.400952800000001,-17.14712,0.8816,0.0,0.8816,Shortage,15.152,16.17,18.212
04/01/2024 15:00,0.0688,0.9976,-0.7071,-0.7071,17.85,8.77,-10.5666906,-16.307760000000002,-17.832150000000002,-16.920015,-15.570555,-17.221680000000003,0.0,0.009677999999999999,6.694272599999999,-16.438065,0.9209,0.0,0.9209,Shortage,15.235999999999999,16.200000000000003,18.228
04/01/2024 16:00,0.0688,0.9976,-0.866,-0.5,35.0,16.64,-20.729752,-35.0,-35.0,-32.599000000000004,-35.0,-34.993,0.0,0.0,12.508252,-33.432,0.9552,0.0,0.9552,Shortage,15.235999999999999,16.200000000000003,18.228
04/01/2024 17:00,0.0688,0.9976,-0.9659,-0.2588,35.0,17.28,-24.477509599999998,-35.0,-35.0,-35.0,-35.0,-35.0,0.0,0.0,12.570509600000001,-34.139,0.9754,0.0,0.9754,Shortage,15.235999999999999,16.200000000000003,18.228
04/01/2024 18:00,0.0688,0.9976,-1.0,0.0,35.0,17.0,-24.6401,-34.9265,-35.0,-35.0,-35.0,-35.0,0.0,0.0,12.022599999999999,-33.879999999999995,0.968,0.0,0.968,Shortage,15.235999999999999,16.200000000000003,18.228
04/01/2024 19:00,0.0688,0.9976,-0.9659,0.2588,22.26,10.74,-15.852576,-22.26,-22.26,-22.26,-22.26,-22.26,0.0,0.0,7.349256,-20.746320000000004,0.932,0.0,0.932,Shortage,15.235999999999999,16.23,18.528
04/01/2024 20:00,0.0688,0.9976,-0.866,0.5,20.16,9.8,-14.608490399999999,-20.061215999999998,-20.16,-20.16,-20.16,-20.16,0.0,0.0,6.4517544000000004,-17.400096,0.8631,0.0,0.8631,Shortage,15.235999999999999,16.23,18.89
04/01/2024 21:00,0.0688,0.9976,-0.7071,0.7071,19.0,9.29,-13.960218699999999,-19.0,-19.0,-19.0,-17.3945,-19.0,0.0,0.0,5.9175187,-15.038499999999999,0.7915,0.0,0.7915,Shortage,15.235999999999999,16.305,19.066
04/01/2024 22:00,0.0688,0.9976,-0.5,0.866,15.46,7.7,-10.1959528,-15.46,-15.46,-15.46,-12.974032,-13.79805,0.0,0.0,4.7787688,-10.908576,0.7056,0.0,0.7056,Shortage,15.43,16.305,19.066
04/01/2024 23:00,0.0688,0.9976,-0.2588,0.9659,15.54,7.74,-8.377668,-15.54,-14.904414,-12.958806,-10.54389,-12.271937999999999,0.0,0.0,4.616988,-9.825942,0.6323,0.0,0.6323,Shortage,15.43,16.23,19.066
05/01/2024 00:00,0.0859,0.9963,0.0,1.0,16.15,8.01,-7.606482,-16.132234999999998,-11.187104999999999,-14.430024999999999,-12.018829999999998,-12.051129999999999,0.0,0.0,4.592892,-9.943555,0.6157,0.0,0.6157,Shortage,15.468,16.23,19.066
05/01/2024 01:00,0.0859,0.9963,0.2588,0.9659,17.03,8.4,-6.647224900000001,-14.960855,-12.064052000000002,-12.782718000000001,-12.399543,-9.581078,0.0,0.0,4.6342789,-10.248654,0.6018,0.0,0.6018,Shortage,15.468,16.23,19.066
05/01/2024 02:00,0.0859,0.9963,0.5,0.866,15.75,7.83,-5.150703600000001,-11.889675,-10.875375,-10.185525,-10.302075,-7.989974999999999,0.0,0.0,3.9773286,-9.11925,0.579,0.0,0.579,Shortage,15.492,16.23,19.066
05/01/2024 03:00,0.0859,0.9963,0.7071,0.7071,15.33,7.64,-4.9485765,-10.068744,-10.278765,-9.987495,-7.875021000000001,-9.667098000000001,0.0,0.0,3.5612114999999993,-14.614089,0.5533,0.38,0.9533,Shortage,15.43,16.23,19.066
05/01/2024 04:00,0.0859,0.9963,0.866,0.5,15.22,7.6,-4.519777599999999,-9.445532000000002,-8.935661999999999,-10.73771,-8.375566000000001,-10.903608,0.0,0.0,3.2093355999999997,-14.157644000000001,0.5302,0.76,0.9302,Shortage,15.43,16.23,19.066
05/01/2024 05:00,0.0859,0.9963,0.9659,0.2588,15.64,7.78,-4.7224794,-9.573244,-8.45342,-9.809408,-8.650484,-12.682476,0.0,0.0,2.9629794,-8.605128,0.5502,0.76,0.5502,Shortage,15.492,16.23,19.066
